Review,AMBIENCE#GENERAL,DRINKS#PRICES,DRINKS#QUALITY,DRINKS#STYLE&OPTIONS,FOOD#PRICES,FOOD#QUALITY,FOOD#STYLE&OPTIONS,LOCATION#GENERAL,RESTAURANT#GENERAL,RESTAURANT#MISCELLANEOUS,RESTAURANT#PRICES,SERVICE#GENERAL
Big Chefs isminin verdiği güven ve muhitinde rakibi olmaması yüzünden sürekli dolu olabilir ama böyle giderlerse çok müşteri kaybederler.,0,0,0,0,0,0,0,0,0,0,0,1
Hamburgerlerini seviyordum ama son deneyimim beni mutlu etmedi.,0,0,0,0,0,1,0,0,1,0,0,0
Bir kez daha sans vereceğim.,0,0,0,0,0,0,0,0,1,0,0,0
"Servisi bazen iyi, bazen kötü.",0,0,0,0,0,0,0,0,0,0,0,1
Mekan tasarımı iyi.,1,0,0,0,0,0,0,0,0,0,0,0
Ikisi de birbirinden lezzetli.,0,0,0,0,0,1,0,0,0,0,0,0
Hatta sanirim hayatimda yedigim en lezzetli Tavuk Gögsü'nü yedim.,0,0,0,0,0,1,0,0,0,0,0,0
) Bu arada hizli servis için tesekkür ediyoruz.,0,0,0,0,0,0,0,0,0,0,0,1
Tatli krizi ancak böyle sahane bastirilabilirdi.,0,0,0,0,0,1,0,0,0,0,0,0
mekan emniyet mah cafe ve restorant olmak sartiyla iki bölümden olusuyor her ikisinide denedim gayet genel itibari ile güzel bir mekan kuzu bonfilesi güzeldi ilgi normaldi çok kalabalik bir mekan içecekler genel olarak güzeldi giriste mini sarküteride alisverise isik tutuyor güzeldi fiyatlar birazcik fazla,0,0,1,0,0,1,0,0,1,0,1,1
gerçekten bir özelligi olmayan çesidi bol konumu itibari ile talep gören çok sikisik havasiz normal bir mekan fiyatlar hayli yüksek süper bir özelligi olan bir yemegi varsa söyleyin arkadaslar,1,0,0,0,0,0,0,1,0,0,1,0
Servisi ve yemekleri bu kadar kötü restorant bulmak istanbulda zor olsa gerek.,0,0,0,0,0,1,0,0,0,0,0,1
"Yenmeyecek kadar kötü kebaplari, ukala garsonu ve en lüks restoranda ödeyecegini alkollü yemek fiyatiyla karsilasirsiniz.",0,0,0,0,0,1,0,0,0,0,1,1
Belediye bu isletmenin ruhsatini acil olarak iptal etmelidir.,0,0,0,0,0,0,0,0,1,0,0,0
Herseyi birakin manzarasi yeter zaten.,1,0,0,0,0,0,0,0,0,0,0,0
Denize sifir hatta oyle ki gecen gemilerden dolayi olusan dalgalar sizi islatir mi acaba diye bir korkuya kapiliyorsunuz ;) kahve ic manzarayi yani bogazi seyret yetti de artti bile.,1,0,0,0,0,0,0,0,0,0,0,0
Sadece manzarası başka bence artı değeri yok.,1,0,0,0,0,0,0,0,1,0,0,0
O da eğer yer bulabilirseniz.,0,0,0,0,0,0,0,0,0,0,0,1
Çalışanları çok kaba.,0,0,0,0,0,0,0,0,0,0,0,1
Sizi saatlerce sırada bekletip önünüze başkalarını alabiliyor.,0,0,0,0,0,0,0,0,0,0,0,1
Passion fruit'lu dondurması ve içeceğini beğendim.,0,0,1,0,0,1,0,0,0,0,0,0
Aşşk-ı Memnu vasat bir tada sahip bence.,0,0,0,0,0,1,0,0,0,0,0,0
Bir daha gider miyim?,0,0,0,0,0,0,0,0,1,0,0,0
Fena değil ama menemen için fiyat yüksek.,0,0,0,0,1,1,0,0,0,0,0,0
"Bu arada porsiyon da oldukça büyük, iki kişiye rahatlıkla yeter.",0,0,0,0,0,0,1,0,0,0,0,0
Çok sulu olduğu için zaten bol ekmekle yeniyor.,0,0,0,0,0,0,1,0,0,0,0,0
Tam anlamiyla harika bir mekan ic mekan konseptiyle tam kis mevsimine uygun ozellikle kisin kahvalti icin guzel bir mekan ariyorsaniz buraya bi ugrayin derim,1,0,0,0,0,0,0,0,0,0,0,0
Özellikle güzel bir havada gidiyorsanız deniz kıyısındaki masalarında oturmak için epey bi sıra bekleyebilirsiniz.,0,0,0,0,0,0,0,0,0,0,0,1
"Mekan küçük ama şirin, aşk-ı memnu'yu daha önce hiç bitiremedim ama gerçekten çok güzel bir tadı var.",1,0,0,0,0,1,0,0,0,0,0,0
"Servis sıkıntılıydı, sevemedim.",0,0,0,0,0,0,0,0,0,0,0,1
Ayrıca bahsettiğim meşhur tatlı 21 tl,0,0,0,0,1,0,0,0,0,0,0,0
Aslında doymuştuk ama gözümüzün açlığından patatesli mantısını da denedik gayet iyiydi ama ekstra bir özelliği yoktu.,0,0,0,0,0,1,0,0,0,0,0,0
İçerisi biraz yemek kokuyordu ve çalışanlarında gereksiz bir negatif enerji vardı.,1,0,0,0,0,0,0,0,0,0,0,1
İnşallah sadece o güne özgü bir negatifliktir çünkü Fıccın'ın tadı damağımda yine gitmek gerek.,0,0,0,0,0,0,0,0,1,0,0,0
Fiyatlar gayet uygun.,0,0,0,0,0,0,0,0,0,0,1,0
Bu civarda güzel kahvaltı edilecek yerlerden diye girdik ama durum pek öyle olmadı.,0,0,0,0,0,0,0,0,1,0,0,0
Menemeni güzel denebilir.,0,0,0,0,0,1,0,0,0,0,0,0
Ama kahvaltı seçenekleri zayıf zira fotoğraftaki sözde zengin kahvaltı tabağı karar sizin.,0,0,0,0,0,0,1,0,0,0,0,0
Zengini buysa normali nasıl olur.,0,0,0,0,0,0,1,0,0,0,0,0
Çok övülüp merak ettiğimiz ama yine pişman olduğumuz bir yer.,0,0,0,0,0,0,0,0,1,0,0,0
Bu kadar popülersin o kötü durumdaki mekanı tadilattan geçirmek çok mu zor.,1,0,0,0,0,0,0,0,0,0,0,0
Adıyla meşhur menemen yiyeyim dedim domates kabuğu ayıklamaktan hiçbir şey anlamadım.,0,0,0,0,0,1,0,0,0,0,0,0
O kabukları soymak ne kadar zor ki?,0,0,0,0,0,0,1,0,0,0,0,0
Sucuklu yumurtasında da sucuklar fazla pişmişti.,0,0,0,0,0,1,0,0,0,0,0,0
Herşeyine kefil Olduğum bir mekan.,0,0,0,0,0,0,0,0,1,0,0,0
Garsonlarından aşçılarına kadar çok iyiler burada yediğiniz yemekler ve tabakların taklidi bulabilirsiniz ama bu tadı başka yerde bulamazsınız kardeşler keep calm and eat from Happy Moons,0,0,0,0,0,1,0,0,0,0,0,1
"Adı üzerinde ""menemeni"" ile ünlü, sıcak, samimi, esnaf restoranı.",1,0,0,0,0,0,0,0,0,0,0,0
"Menemeni leziz, balı enfes ama çayı için olumlu bir yorum yapamayacağım.",0,0,1,0,0,1,0,0,0,0,0,0
Karşısında da lokantası bulunuyor ama ben size derim ki gidin menemen ve bal kaymakla güzel bir kahvaltı yapın.,0,0,0,0,0,1,0,0,0,0,0,0
"Fiyatlar da gayet uygun, ortalamanın altında.",0,0,0,0,0,0,0,0,0,0,1,0
"Sampi, avarajda olsa da, otobüs yolculuğu yapanların mutlaka uğradığı yerdir.",0,0,0,0,0,0,0,0,1,0,0,0
"Pideleri çeşitli, daha çok Karadeniz pidesi türünde.",0,0,0,0,0,0,1,0,0,0,0,0
"Özellikle gitmekten öte, denk gelince gidileceklerden bence.",0,0,0,0,0,0,0,0,1,0,0,0
Happy moon's ların yüz karası.,0,0,0,0,0,0,0,0,1,0,0,0
Çalışanlar çok kötü.,0,0,0,0,0,0,0,0,0,0,0,1
Lezzet sıfır.,0,0,0,0,0,1,0,0,0,0,0,0
Menüde alkol bulundurmayan tek gereksiz happy moon's.,0,0,0,1,0,0,0,0,0,0,0,0
Olduğu sokaktaki siz masada yemek yerken ki yanınıza yapışanlarla da mücedele edemesi cabası.,0,0,0,0,0,0,0,1,0,0,0,0
Kis aylarinda tercih sebebi - Özellikle kisin bu kütük evde sahlep içmek oldukça güzeldir.,1,0,0,0,0,0,0,0,0,0,0,0
Aparatifleri de açliginizi yaristirmak için birebirdir.,0,0,0,0,0,1,0,0,0,0,0,0
Nargilesi de mevcut olan mekan genelde hep doludur.,0,0,0,1,0,0,0,0,0,0,0,0
Kuru fasülye için tercih etmek gerek diye düsünülsede tereyagli pilavi çok daha dogal.,0,0,0,0,0,1,0,0,0,0,0,0
Kuru hakikaten lezzetli ama içindeki yagin margarin oldugunu hissediyorum.,0,0,0,0,0,1,0,0,0,0,0,0
Bu lezzetlerin yaninda verilen küçük aci biberler bence sofranin favorisi.,0,0,0,0,0,0,1,0,0,0,0,0
((( hayal kirikligi - Uzunlar'a ilk gittigimdeki tadi ikinci gidisimde bulamadim...,0,0,0,0,0,1,0,0,0,0,0,0
Ilk gittigimde çok lezzetli gelen dürüm 2. gidisimde tam bir fiyaskoydu çok yagli oldugundan yiyemedik arkadaslarla aç kaldik resmen :,0,0,0,0,0,1,0,0,0,0,0,0
"((( Mekanin kalabalik olmasindan mi kaynakliydi bu dikkatsizlik anlam veremedim, bu kadar övgü almasina ragmen böyle olumsuz bir durum ilginç geldi.",0,0,0,0,0,0,0,0,1,0,0,0
Seyir terasi - Istanbul'u seyretmenin en çok keyif verdigi yerlerden biridir.,1,0,0,0,0,0,0,0,0,0,0,0
Manzarasi sakinlestirir ve huzur verir.,1,0,0,0,0,0,0,0,0,0,0,0
Personel ilgilidir.,0,0,0,0,0,0,0,0,0,0,0,1
Burada kendinizi kötü hissetmezsiniz ve mutlu ayrilirsiniz.,0,0,0,0,0,0,0,0,1,0,0,0
"Lezzetli yemekler, rahat ortam ve uygun fiyatlar.",1,0,0,0,0,1,0,0,0,0,1,0
Tek sorunu ulaşımı birazcık sıkıntılı.,0,0,0,0,0,0,0,1,0,0,0,0
Özel aracımızla nereden gireceğimizi pek kestiremedik ancak 10 dakikalık bir çaba sonununda mekana ulaştık.,0,0,0,0,0,0,0,1,0,0,0,0
Yemeğin ardından cafe ortamına devam edebilirsiniz.,1,0,0,0,0,0,0,0,0,0,0,0
"Aynı zamanda Tavla, okey gibi oyunları da oynayabileceğiniz bölümleri var.",0,0,0,0,0,0,0,0,1,0,0,0
Gayet kullanışlı ve uygun.,0,0,0,0,0,0,0,0,1,0,0,0
Yazın daha da güzel olan mekan.,0,0,0,0,0,0,0,0,1,0,0,0
en sevdıgım big chef şubesi arkadaşlarınızla keyifli zaman geçireceğiniz bu mekan göksunun incisi tekrar gidiceğinizden emin olabilirsiniz,0,0,0,0,0,0,0,0,1,0,0,0
Manzaradan kurtaran bir mekan.,1,0,0,0,0,0,0,0,1,0,0,0
Pek sevmedim acikcasi.,0,0,0,0,0,0,0,0,1,0,0,0
Kofteleri de cok cok mukemmel degil.,0,0,0,0,0,1,0,0,0,0,0,0
Idare eder denilebilir.,0,0,0,0,0,0,0,0,1,0,0,0
Guler yuz yok.,0,0,0,0,0,0,0,0,0,0,0,1
Gurultulu ve aksam saatlerinde oldukca kalabalik oluyor.,1,0,0,0,0,0,0,0,0,0,0,0
Oturduğunuz sürece sürekli patlamış mısır getiriyorlar.,0,0,0,0,0,0,0,0,0,0,0,1
Durmazsanız bir saat içinde yaklaşık 10 kase falan yiyebilirsiniz.,0,0,0,0,0,0,1,0,0,0,0,0
Ayrıca en son Premier League maçlarını da veriyorlardı.,0,0,0,0,0,0,0,0,0,0,0,1
"Kuru fasulyenin lezzetine diyecek söz yok, fiyatlar da makul sayılır ancak mekan düğün salonundan bozma.",1,0,0,0,0,1,0,0,0,0,1,0
En nihayetinde kuru fasulyeci ancak ortam daha zevkli hale getirilebilir.,1,0,0,0,0,0,0,0,0,0,0,0
"Mekanin konumu çok muhtesem konsept, hizmet ve ürünler vasat.",0,0,0,0,0,1,0,1,0,0,0,1
- Anadolu hisarinda bir tarafi Göksu Deresi diger tarafi Istanbul Bogazinin akip giden masmavi sulari ama hepsi bu kadar.,0,0,0,0,0,0,0,1,1,0,0,0
Ben farkli zamanlarda gittim ama mekanin kimligi enerjisi bana hitap etmiyor...,0,0,0,0,0,0,0,0,1,0,0,0
Mutlaka müdavimleri vardir ama beni çekmiyor.,0,0,0,0,0,0,0,0,1,0,0,0
Ama bu mekan iyi bir isletmeci ile söyle iyi bir sekilde elden geçse çok iyi isler çikar buradan...,0,0,0,0,0,0,0,0,1,0,0,1
Konum olarak aslinda çok güzel bir yerde.,0,0,0,0,0,0,0,1,0,0,0,0
Belki mekanin üst kisminda otursaydik büyük bir ihtimal manzarada vardir ama biz maalesef otoparkta oturdugumuz için arabadan ve agaçtan bir sey göremedik.,1,0,0,0,0,0,0,0,0,0,0,0
Sanirim ramazana özel bir uygulamaydi bu otoparkta masa.,1,0,0,0,0,0,0,0,0,0,0,0
Eger gidecekseniz özellikle mekanin üst katlarinda olmasini isteyin.,1,0,0,0,0,0,0,0,0,0,0,0
Lezzet konusunda da aman aman bir lezzeti yoktu.,0,0,0,0,0,1,0,0,0,0,0,0
Manzarasi için giderim diyorsaniz denenebilir.,1,0,0,0,0,0,0,0,0,0,0,0
"Içi gayet sikici, kredi karti geçerli olmayan, çorbayi kase yerine düz tabakta servis eden, personeli asik suratli, etlerin sadece bir parça olarak geldigi ve neden bu kadar meshur oldugunu anlayamadigim gereksiz bir yer.",1,0,0,0,0,0,1,0,1,0,0,1
"Son derece kotu servis, anlatilamayacak kadar hizmet sekorunden uzak, baska bir dunyada personel.",0,0,0,0,0,0,0,0,0,0,0,1
Bir kebapci icin olmazsa olmaz olan iyi servis ve guleryuzlu ilgili personeli burda hayal bile etmeyin.,0,0,0,0,0,0,0,0,0,0,0,1
"Servis de personel de koca bir ""0""",0,0,0,0,0,0,0,0,0,0,0,1
servis yavastu .,0,0,0,0,0,0,0,0,0,0,0,1
garson a nie yavas oldugunu sordugumda 500 kisi var normaldir cvbini aldim.,0,0,0,0,0,0,0,0,0,0,0,1
kesinlikle tercih etmicem bi daha,0,0,0,0,0,0,0,0,1,0,0,0
"normal - Pizzalari yeterince ince ama spesifik bir tadi eksik,mekan olarakta cok ozel olmadigindan gidilmesine gerek olmayan bir yer kanimca.",1,0,0,0,0,1,0,0,0,0,0,0
Rezalet otesi bir mekan.,0,0,0,0,0,0,0,0,1,0,0,0
Cok kaba saba garsonlari ve hizmeti olan dandik bir mekan.,0,0,0,0,0,0,0,0,1,0,0,1
"Manzarasi disinda tirt, sunumu da berbat gercekten.",1,0,0,0,0,0,0,0,1,0,0,1
Tatli yemek istedik kalkin baska yere oturun dedi terbiyesizler.,0,0,0,0,0,0,0,0,0,0,0,1
Tevazuya gerek yok abartı da değil.,0,0,0,0,0,0,0,0,1,0,0,0
İstanbulun en iyi dönerini yapıyorlar.,0,0,0,0,0,1,0,0,0,0,0,0
Ancak servis harika 250 kişilik dükkanda herkese yetişiyorlar.,0,0,0,0,0,0,0,0,0,0,0,1
"Dönerin yanındaki patates, salata bile süper.",0,0,0,0,0,1,0,0,0,0,0,0
Havuç dilimi tatlı da denenebilir.,0,0,0,0,0,1,0,0,0,0,0,0
Tek eksik ayranı kendilerinin yapmaması.,0,0,0,1,0,0,0,0,0,0,0,0
Böyle bir yer için el yapımı ayran şart.,0,0,0,1,0,0,0,0,0,0,0,0
"Mekan çok güzel, menüde 10larca seçenek var ama malesef yemekler lezzetli değil.",1,0,0,0,0,1,1,0,0,0,0,0
Tüm puanı mekan hakediyor.,1,0,0,0,0,0,0,0,1,0,0,0
Kahve içmek isterseniz güzel bir tercih ama yemek yemek için aynı şeyi söyleyemeyeceğim,0,0,1,0,0,1,0,0,0,0,0,0
Büyük porsiyonlar anca bir normal porsiyon olduğunda küçük pizzalari tavsiye edemem.,0,0,0,0,0,0,1,0,0,0,0,0
Ortam olarak baya küçük bir dükkân ve ortaköye uygun.,1,0,0,0,0,0,0,0,0,0,0,0
Hamur biraz fazla inceydi ve peynir daha bol olabilir.,0,0,0,0,0,0,1,0,0,0,0,0
Domates sosu malesef çok zayif kaldi ve pizzanin seviyesini düşürüyor.,0,0,0,0,0,1,1,0,0,0,0,0
Fiyatlar orta ile yüksek arasi.,0,0,0,0,0,0,0,0,0,0,1,0
"Kendi biralarını çoğunluğun aksine pek beğenmedim, hatta ilk defa bir birayı bitiremedim.",0,0,1,0,0,0,0,0,0,0,0,0
"Biraz boğucu bir mekan, haftasonlari özellikle çok kalabalık oluyor.",1,0,0,0,0,0,0,0,0,0,0,0
Kalabalığın içinde hiç beklenmeyecek kadar ferah ve güzel bir mekan.,1,0,0,0,0,0,0,0,0,0,0,0
"Bunun dışında, her ne kadar çoğu zaman talebi karşılamasa da sundukları bira menüsü burayı çok çekici kılıyor.",0,0,0,1,0,0,0,0,1,0,0,0
Yemekleri de çeşit konusunda çok zengin değil ama lezzetli.,0,0,0,0,0,1,1,0,0,0,0,0
"Denediklerimizden, Tavuk Schnitzel mükemmel, Tavuklu Wrap harikaydı!",0,0,0,0,0,1,0,0,0,0,0,0
Bir de çeşitli homemade ice tea ve limonataları gerçekten başarılı :,0,0,1,0,0,0,0,0,0,0,0,0
Etleri mezeleri basarili ama porsiyonlar inanilmaz buyuk.,0,0,0,0,0,1,1,0,0,0,0,0
3 kisi 2 kisi icin getirdiklerini rahatlikla yiyebilir.,0,0,0,0,0,0,1,0,0,0,0,0
3 gidip 2 kisilik getirin derseniz yiyecekler bu sekilde geliyor ama kisi basina 70tl yaziyorlar cok sacma olmus,0,0,0,0,1,0,0,0,0,0,0,0
5 çayının ideal adresi karaköy'de dem.,0,0,0,0,0,0,0,0,1,0,0,0
50'den fazla çay çeşidi ile damak zevkinizi bi yerde yakalayacağı kesin!,0,0,0,1,0,0,0,0,0,0,0,0
"Benim tavsiyem vanilya aromalı bourban vanilla, tatlı ihtiyacınız içinse damla sakızlı mastika keki.",0,0,1,0,0,1,0,0,0,0,0,0
"Hizmet, ilgi alaka herşey şahane!",0,0,0,0,0,0,0,0,0,0,0,1
iyi ki gittim de yedim dediğim bir şey yok.,0,0,0,0,0,1,0,0,0,0,0,0
oturma yeri de çok yok.,1,0,0,0,0,0,0,0,0,0,0,0
bu kadar meşhur olması bana garip geldi açıkçası.,0,0,0,0,0,0,0,0,1,0,0,0
Manzara severlere...,1,0,0,0,0,0,0,0,0,0,0,0
"- O manzaraya bu yemekler, bu servis olmamis :",1,0,0,0,0,1,0,0,0,0,0,1
"(( Üstelik fiyatlarda, yemeklerine nazaran uygun degil.",0,0,0,0,1,1,0,0,0,0,0,0
Yemekleri için giderseniz memnuniyetsiz ayrilabilirsiniz; ama manzara seviyorsaniz kesin gidilmeli.,1,0,0,0,0,1,0,0,0,0,0,0
Kadiköy'de gitmekten zevk aldığım mekanlardan birtanesi.,0,0,0,0,0,0,0,0,1,0,0,0
"English pub tarzında dekorasyona sahip, bira çeşitliliği fazla olan tarz bir mekan.",1,0,0,1,0,0,0,0,0,0,0,0
"Yemek olarak schinitzel ve burger denedik, biranın yanında iyi gitti.",0,0,0,0,0,1,0,0,0,0,0,0
Kış aylarında içeride oturmanızı öneririm dekorasyon ve ortam keyif veriyor...,1,0,0,0,0,0,0,0,0,0,0,0
Dekorasyonu renkleri cok sicak ve sevimli.,1,0,0,0,0,0,0,0,0,0,0,0
Ev yemeği yemek isteyenler için ideal bur mekan tek bir şartla ne yiyecegini bilmen lazım çünkü hersey cok lezzetli degil.,0,0,0,0,0,1,0,0,0,0,0,0
"Servis yavas, çalışanların birbirleriyle diyaloglarıni da pek sevmedim.",0,0,0,0,0,0,0,0,0,0,0,1
Mekan kalabalık olduğunda stres kontrolu diye bişey kalmiyor sanirim.,0,0,0,0,0,0,0,0,0,0,0,1
İstanbul şubesi çokta güzel değil çaldıkları müzikler hard rock'tan çok popüler olmuş.,1,0,0,0,0,0,0,0,1,0,0,0
Arka bahçesi tüm yorgunluğunu alıyor insanın.,1,0,0,0,0,0,0,0,0,0,0,0
Koşuyolunun en iyilerinden kirpi en çok diyet yapanların sevdiği bir mekan çünkü menüsü sağlıklı beslenmeye uygun.,0,0,0,0,0,0,1,0,1,0,0,0
Masa yerlesimleri pek guzel degil oturma duzeni olmamis.,1,0,0,0,0,0,0,0,0,0,0,0
Yer bulmak da zor oluyor.,0,0,0,0,0,0,0,0,0,0,0,1
Cok cesitli caylar var ancak fiyatlari biraz yuksek.,0,1,0,1,0,0,0,0,0,0,0,0
İngiliz cayi istedigimde sut getirmediler gerekce olarak da kotu oldugunh soylediler garson tersledi hatta,0,0,0,0,0,0,0,0,0,0,0,1
Kurufasülye ne kadar değişik olabilir demeyin Bizce Kuru'da yediğim kurufasulyeden gelen hafif şekerli tat beni kendine hayran bıraktı resmen.,0,0,0,0,0,1,0,0,0,0,0,0
Tereyağlı pilavları ve tava yoğurdu da çok başarılı.,0,0,0,0,0,1,0,0,0,0,0,0
Üzerine bal ve fındık dökülmüş sütlaçları çok cezbedici gözükse de sütlaç tadını alamadım daha çok muhallebi gibiydi.,0,0,0,0,0,1,1,0,0,0,0,0
Ayrıca hergun çıkardıkları farklı zeytinyağlı yemekleri de çok başarılı.,0,0,0,0,0,1,0,0,0,0,0,0
Fiyatlar ortalamanın biraz ustunde malesef.,0,0,0,0,0,0,0,0,0,0,1,0
