text,target,category,polarity,from,to
Yemekleri ve ozellikle ara sicaklari cok lezzetli.,ara sicaklari~Yemekleri~,FOOD#QUALITY~FOOD#QUALITY~,positive~positive~,23~0~,36~9~
Servis cok hizli.,Servis~,SERVICE#GENERAL~,positive~,0~,6~
Calisanlar guleryuzlu.,Calisanlar~,SERVICE#GENERAL~,positive~,0~,10~
Cerkez yemekleri sevenler icin guzel bir tercih .,Cerkez yemekleri~,FOOD#QUALITY~,positive~,0~,16~
"Ozellikle mantisini cok begenmistim, mezeleri vs lezzetliydi .",mantisini~mezeleri~,FOOD#QUALITY~FOOD#QUALITY~,positive~positive~,10~37~,19~45~
"Sadece son gittigimde calisanlarin muamelesinden hic hosnut kalmadim, bu konuda daha dikkatli olmalilar.",calisanlarin muamelesinden~,SERVICE#GENERAL~,negative~,22~,48~
Mekan dekorasyonu çok başarılı.,Mekan dekorasyonu~,AMBIENCE#GENERAL~,positive~,0~,17~
Mezeler oldukça güzel ve çeşitli.,Mezeler~Mezeler~,FOOD#QUALITY~FOOD#STYLE_OPTIONS~,positive~positive~,0~0~,7~7~
Ancak balıklara gelince bir durdum.,balıklara~,FOOD#QUALITY~,negative~,6~,15~
Bildiğin çiftlik balığı geldi.,çiftlik balığı~,FOOD#QUALITY~,negative~,9~,23~
Daha lezzetli bir ana yemek bekliyordum açıkçası.,ana yemek~,FOOD#QUALITY~,negative~,18~,27~
Fiyatlar ortalama meyhane fiyatlarının üzerinde.,Fiyatlar~,RESTAURANT#PRICES~,neutral~,0~,8~
"Etler güzel, eti az ama öz pişiren nadir yerlerden:",Etler~,FOOD#QUALITY~,positive~,0~,5~
Penne siciliano yedim yerken guzeldi ama sonra yagindan butun gun midem yandi.,Penne siciliano~yagindan~,FOOD#QUALITY~FOOD#QUALITY~,positive~negative~,0~47~,15~55~
Arkadasim begendili tavuk yedi o da ayni seyi yasadi.,begendili tavuk~,FOOD#QUALITY~,negative~,10~,25~
"Servis, ilgi mukemmel yemekler midede rahatsizlik yaratabiliyor.","yemekler~Servis, ilgi~",FOOD#QUALITY~SERVICE#GENERAL~,negative~positive~,22~0~,30~12~
Yediğim en iyi sahanda yumurta.,sahanda yumurta~,FOOD#QUALITY~,positive~,15~,30~
Yumurtanın neyi güzel demeyin.,Yumurtanın~,FOOD#QUALITY~,positive~,0~,10~
Ortam mı yumurta mı tereyağı mı bilmiyorum.
"Kavurmalı efsane, saçma demeyin yanında bakır kapta ayranı da için.",ayranı~Kavurmalı~,DRINKS#QUALITY~FOOD#QUALITY~,positive~positive~,52~0~,58~9~
"Yemekleri standart , mudur tarzinda kapida bekleyen kisi soguk ve ters birisi...",Yemekleri~kapida bekleyen kisi~,FOOD#QUALITY~SERVICE#GENERAL~,neutral~negative~,0~36~,9~56~
Bize bakan garson yuksek ses ile siparis almasi ayri bir entresan...,garson~,SERVICE#GENERAL~,negative~,11~,17~
Ayni tarz mekanlarda insan iliskileri fark yaratir.
eskiden daha iyiydi.,NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
simdi fabrikasyon .
servis .
ok yavas.
fiyatlar asiri uçmus.,fiyatlar~,RESTAURANT#PRICES~,negative~,0~,8~
artik lezzete degil popülerligine gidiliyor.,lezzete~,FOOD#QUALITY~,negative~,6~,13~
nusretin yerinde olsam buna üzülürdüm.
"Konum olaral harika , lezzet olarak iyi ancak gerçekten servis her gidişimde aynı kötülükte hiç ödün vermiyorlar bu konuda.",lezzet~Konum~servis~,FOOD#QUALITY~LOCATION#GENERAL~SERVICE#GENERAL~,positive~positive~negative~,22~0~56~,28~5~62~
Birinin bu sorunu çözmesi gerekir,NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
"Sıcak, samimi ve içten kütük ev cafe ...",ev cafe~,AMBIENCE#GENERAL~,positive~,29~,36~
Serpme kahvaltıların vazgeçilmezi oldu bizim için haftasonu buraya gelip keyifli vakit geçirebilirsiniz.,Serpme kahvaltıların~,FOOD#QUALITY~,positive~,0~,20~
"Paket olarak dönerlerini aldım, özenle paketlenmişti, uzun bir yolculuk yapmış olmama rağmen açtığımda hala sıcaklığını koruyordu.",paketlenmişti~,SERVICE#GENERAL~,positive~,39~,52~
Malzemeden kısılmaması ve etinin lezzeti beni çok memnun etti.,Malzemeden~etinin lezzeti~,FOOD#STYLE_OPTIONS~FOOD#QUALITY~,positive~positive~,0~26~,10~40~
"Bir gun once ayni saatte oglen menusu getiren garson, bir gun sonra kustahca ""dun insiyatif alip getirdim ama bundan sonra vermem olur biter"" diyerek getirmedi.",garson~,SERVICE#GENERAL~,negative~,46~,52~
"Kesinlikle gitmeyin, muamele cok kotu.",muamele~,SERVICE#GENERAL~,negative~,21~,28~
Iftardan sonra çay veya kahve keyfi yapmak için ideal bir yer.,çay veya kahve~yer~,DRINKS#QUALITY~AMBIENCE#GENERAL~,positive~positive~,15~58~,29~61~
"Hem bogazin huzuruyla kendinizi dinlendirebilir, arkadaslarla koyu bir sohbetle uzun saatlerce oturabilir ve canli müzik esliginde keyfinize keyif katabilirsiniz.",bogazin~canli müzik~,AMBIENCE#GENERAL~AMBIENCE#GENERAL~,positive~positive~,4~109~,11~120~
Fiyatlari gercekten pahali fakat kaliteli ve hos bir mekan ariyorsaniz kesinlikle tercih edilebilir.,Fiyatlari~mekan~,RESTAURANT#PRICES~RESTAURANT#GENERAL~,negative~positive~,0~53~,9~58~
Ozellikle begendilerine kattiklari damla sakizi o kadar hos bir aroma veriyor ki anlatamam.,damla sakizi~,FOOD#QUALITY~,positive~,35~,47~
Baslangiclarinin bir cogunu denedik hepside enfes.,Baslangiclarinin~,FOOD#QUALITY~,positive~,0~,16~
Tatli olarak sufleyi tercih ettik ve ona da bayildik.,sufleyi~,FOOD#QUALITY~,positive~,13~,20~
Mukemmel.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Tek eksik olarak etin orta pisimisini istememize ragmen cok pismis bir et ile karsilastik.,et~,FOOD#STYLE_OPTIONS~,negative~,17~,19~
Yıllardır dizaynini aynen koruyan uskudardaki muhteşem yemekleri olan esnaf lokantasi.,yemekleri~,FOOD#QUALITY~,positive~,55~,64~
Esnaf lokantasi na göre fiyatları pahali ve kredi kartı geçmiyor.,fiyatları~kredi kartı~,RESTAURANT#PRICES~SERVICE#GENERAL~,negative~negative~,24~44~,33~55~
Ancak yemekleri gerçekten çok lezzetli.,yemekleri~,FOOD#QUALITY~,positive~,6~,15~
tatlilardan da irmik helvası ve fırında sutlaci öneririm.,fırında sutlaci~irmik helvası~,FOOD#QUALITY~FOOD#QUALITY~,positive~positive~,32~15~,47~28~
Yıllardır İstanbul'daki favori pizzacım.,pizzacım~,RESTAURANT#GENERAL~,positive~,31~,39~
Ben gittiğimde bir pizzayı hiç bir zaman kendim bitiremiyorum.,pizzayı~,FOOD#STYLE_OPTIONS~,positive~,19~,26~
Mesela 3 kişiysek genelde 2 pizza söylüyoruz.
Birden çok pizza denemek adına pizzanın iki yarısını farklı yaptırın derim.,pizzanın iki yarısını~,FOOD#STYLE_OPTIONS~,positive~,31~,52~
Servis porsiyonlar çok çok kötü.,Servis~porsiyonlar~,SERVICE#GENERAL~FOOD#STYLE_OPTIONS~,negative~negative~,0~7~,6~18~
Nerde Bebek şubesi nerde burası tek güzel yanı caddenin bir arka sokağında yeşilliklerin içinde bahçesinin olması,bahçesinin~,AMBIENCE#GENERAL~,positive~,96~,106~
Turk kahvesının ıcınden kocaman böcek çıktı.,Turk kahvesının~,DRINKS#QUALITY~,negative~,0~,15~
Kahveyı bıtırdığınızde dıbındekı bocekle karsilasiyorsunuz!,Kahveyı~,DRINKS#QUALITY~,negative~,0~,7~
Yemekleri hesap edin artık!,Yemekleri~,FOOD#QUALITY~,negative~,0~,9~
Bir daha asla!,NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
Nedendir bilmiyorum ama burayı çok seviyorum.,burayı~,RESTAURANT#GENERAL~,positive~,24~,30~
Lynchburgleri çok güzel.,Lynchburgleri~,DRINKS#QUALITY~,positive~,0~,13~
Cin li kokteylleri de denemeye değer ama arkadaş bi jager mojito yapamıyorsunuz.,Cin li kokteylleri~jager mojito~,DRINKS#QUALITY~DRINKS#QUALITY~,positive~negative~,0~52~,18~64~
"Otur , 0 !",NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
"Alkollü içki almadiginiz bir restda adam basi 80/90 tl hesap cookk fazla ,üstelik gayet az yedik .",80/90 tl hesap~,RESTAURANT#PRICES~,negative~,46~,60~
"Lezzet iyi ama fiyatla orantili degil ,Porsiyonlar az,personel iyi .",personel~Porsiyonlar~fiyatla~Lezzet~,SERVICE#GENERAL~FOOD#STYLE_OPTIONS~FOOD#PRICES~FOOD#QUALITY~,positive~negative~negative~positive~,54~39~15~0~,62~50~22~6~
Manzara güzel.,Manzara~,AMBIENCE#GENERAL~,positive~,0~,7~
Kurucesmede olmasına rağmen pek bir derme catma mekan.,mekan~,AMBIENCE#GENERAL~,negative~,48~,53~
Sıkış Sıkış yerlestirilmis masalardan dolayi ortam çok ugultulu maalesef.,ortam~,AMBIENCE#GENERAL~,negative~,45~,50~
Çok daha keyifli bir yer olabilirdi.,yer~,AMBIENCE#GENERAL~,negative~,21~,24~
O gürültü ortamdan sonra tekrar gidecegimi sanmıyorum.,ortamdan~,AMBIENCE#GENERAL~,negative~,10~,18~
"İthal peynir tabağındaki peynirler çok yetersiz, çoğu ithal bile değil.",İthal peynir tabağındaki peynirler~,FOOD#QUALITY~,negative~,0~,34~
Böylesi bir mekan için fiyat ortalamanın üstünde kalmış.,fiyat~,RESTAURANT#PRICES~,negative~,23~,28~
Açık ortamda yemek isteyenler için güzel bir ortam.,ortam~,AMBIENCE#GENERAL~,positive~,5~,10~
Bahçesinde sakince yemeğinizi yiyebilirsiniz.,Bahçesinde~,AMBIENCE#GENERAL~,positive~,0~,10~
Kuzu sisleri ve lahmacunlari guzeldi...,Kuzu sisleri ve lahmacunlari~,FOOD#QUALITY~,positive~,0~,28~
Serviste aksamalar var.,Serviste~,SERVICE#GENERAL~,negative~,0~,8~
garsonlar sürekli bir şey düşürüyor...,garsonlar~,SERVICE#GENERAL~,negative~,0~,9~
Kahvaltisi bol cesitli doyurucu hatta genelde biteremiyosunuz fiyati biraz daha uygun olabilirdi calisanlar guler yuzlu ama bulundugu alan ve masalar daha genis olsa daha rahat oturup keyifle kahvaltimizi edebiliriz,masalar~calisanlar~Kahvaltisi~fiyati~,AMBIENCE#GENERAL~SERVICE#GENERAL~FOOD#STYLE_OPTIONS~FOOD#PRICES~,negative~positive~positive~negative~,142~97~0~62~,149~107~10~68~
"Merkezi konumu ve geniş menüsü nedeniyle Kadıköy'de çok tercih edilen, çoğu zaman dışarıda yer bile bulamayacağınız mekan.",konumu~menüsü~,LOCATION#GENERAL~FOOD#STYLE_OPTIONS~,positive~positive~,8~24~,14~30~
Eskiden Midpoint-House Cafe gibi mekanların sunduğu menüleri daha uygun fiyata sunduğundan tercih ediyorduk.
Fakat son iki gidişimde çok pahalanmış buldum.,pahalanmış~,RESTAURANT#PRICES~,negative~,28~,38~
"Yemeklerde bugüne dek bir sıkıntıya rastlamadım, ama çok lezzetli yapıyorlar diyebileceğim bir tek cajun tavuk var.",cajun tavuk~Yemeklerde~,FOOD#QUALITY~FOOD#QUALITY~,positive~neutral~,99~0~,110~10~
Şimdilerde gözümde ancak ortalama bir mekan yani.,mekan~,RESTAURANT#GENERAL~,neutral~,38~,43~
Tuzla balıkçısının köklü müşterisiyimdir.,Tuzla balıkçısının~,RESTAURANT#GENERAL~,positive~,0~,18~
İlk açıldığı günden bu gününe gelir giderim.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Fiyatları gayet uygun olan yer bulmanın bir o kadar zor olduğu şirin bir dükkandan buralara kadar kısa bir sürede gelmiş bir mekanımızdır.,dükkandan~Fiyatları~,AMBIENCE#GENERAL~RESTAURANT#PRICES~,positive~positive~,73~0~,82~9~
Ama maalesef eski lezzet mi?,lezzet~,FOOD#QUALITY~,negative~,18~,24~
Yok.
Mekan ne kadar çok büyüdüyse kalite o kadar düştü.,kalite~,RESTAURANT#GENERAL~,negative~,29~,35~
Ah be Sezgin Abi eski lezzetine hasretiz,lezzetine~,FOOD#QUALITY~,negative~,22~,31~
beşiktaşa otobüsle zincirlikuyudan geldiğinizde gözünüze direk çarpan bir mekan.,mekan~,LOCATION#GENERAL~,positive~,74~,79~
pideleri iyi hizmetide bence üst kat terası çok daha iyi bütük kalabalık gözünüzün önünden akıyor resmen hemen yanındaki ağaç ilede farklı bir hava katıyor,hizmetide~pideleri~üst kat terası~,SERVICE#GENERAL~FOOD#QUALITY~AMBIENCE#GENERAL~,positive~positive~positive~,13~0~29~,22~8~43~
Bahariyede gezerken yemek yemek icin buraya gelebilirsiniz mekan guzel sik menu de cesitli gayet.,mekan~menu~,AMBIENCE#GENERAL~FOOD#STYLE_OPTIONS~,positive~positive~,59~75~,64~79~
Fiyatlar da cok pahali degil ortalama duruyordu,Fiyatlar~,RESTAURANT#PRICES~,neutral~,0~,8~
Cookshop diyince aklima ilk gelen Magnolia oluyor.,Magnolia~,FOOD#QUALITY~,positive~,34~,42~
Buraya gelipte bu tatliyi denemeden gitmeyin.,tatliyi~,FOOD#QUALITY~,positive~,18~,25~
"Makarnalardan patlicanli,zeytinli penne guzel.","patlicanli,zeytinli penne~",FOOD#QUALITY~,positive~,14~,39~
Arkadasim lasagne yedi ama pek begenmedi.,lasagne~,FOOD#QUALITY~,negative~,10~,17~
Servisin gelistirilmesi gerek siparis almaya gec geliyorlar.,Servisin~siparis almaya gec geliyorlar~,SERVICE#GENERAL~SERVICE#GENERAL~,negative~negative~,0~30~,8~59~
Sadece adi num num - Hem Gmall hem Kanyon denedim ama olmadi.,num num~,RESTAURANT#GENERAL~,negative~,11~,18~
"Yemekler basarisiz, menü zengin, servis de basarili ama ilk açildigindaki lezzet kalitesini bozdu.",Yemekler~menü~servis~,FOOD#QUALITY~FOOD#STYLE_OPTIONS~SERVICE#GENERAL~,negative~positive~positive~,0~20~33~,8~24~39~
Kurufasulye ve Sütlaç - Sürekli gittigim yerlerden biri.,Kurufasulye ve Sütlaç~,FOOD#QUALITY~,positive~,0~,21~
"Kendileri Rize'den, fasulyeleri Ispir'den..."
"Tereyagini da manzarayla karistirinca, yeme de yaninda yat...",Tereyagini~manzarayla~,FOOD#QUALITY~AMBIENCE#GENERAL~,positive~positive~,0~14~,10~24~
Bir de üzerine bolca findik dökülmüs firin sütlaci yedin mi daha ne olsun.,firin sütlaci~,FOOD#QUALITY~,positive~,37~,50~
Ideal...,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
- Tuzla sahilinde kafede oturup bir seyler içmek için ideal bir yer.,yer~,LOCATION#GENERAL~,positive~,64~,67~
Künefesi düsündügümden güzelmis.,Künefesi~,FOOD#QUALITY~,positive~,0~,8~
Bir Hatay künefesiyle kiyaslamasam tabi ki ama lezzetliydi.,künefesiyle~,FOOD#QUALITY~,positive~,10~,21~
"Çayi, sahlepi, künefesi ve dondurmasi önerilebilir.",sahlepi~Çayi~künefesi ve dondurmasi~,DRINKS#QUALITY~DRINKS#QUALITY~FOOD#QUALITY~,positive~positive~positive~,6~0~15~,13~4~37~
Limonatasi ev yapimi deniyor hatta içinde nane yapragi vs. düz limonata gelince sorduk nane yapragini su anda yok dediler.,nane yapragi~,DRINKS#STYLE_OPTIONS~,negative~,42~,54~
Biz sormadan getirdigimizde bilgilendirmesi lazimdi.,bilgilendirmesi~,SERVICE#GENERAL~,negative~,28~,43~
Tabi bunlar ufak tefek seyler.
Yine de Tuzla'da ugrak olunabilecek bir mekan.,mekan~,RESTAURANT#GENERAL~,positive~,40~,45~
"Mis gibi Uskudar ;) - Dilruba'ya çikis yolu zorlu, yorucu olsa da nargilesi için gidilmeye deger.",nargilesi~çikis yolu~,DRINKS#QUALITY~LOCATION#GENERAL~,positive~negative~,66~33~,75~43~
Hele kebaplari enfes.,kebaplari~,FOOD#QUALITY~,positive~,5~,14~
Sabahlari ise 100 çesit kahvaltisiyla essiz manzara birlesince insani rahatlatmaya yetiyor.,manzara~kahvaltisiyla~,AMBIENCE#GENERAL~FOOD#STYLE_OPTIONS~,positive~positive~,44~24~,51~37~
"Görülmesi gereken, kaliteli bir yer;)",yer~,RESTAURANT#GENERAL~,positive~,32~,35~
Dün ailece essiz lezzetleri tatdigimiz Mabeyn deydik.,lezzetleri~,FOOD#QUALITY~,positive~,17~,27~
Tatlilar muhtesemdi.,Tatlilar~,FOOD#QUALITY~,positive~,0~,8~
Hesap gelene kadar tadimizda çok iyiydi.,Hesap~,RESTAURANT#PRICES~,negative~,0~,5~
342 TL çok fazla.,342 TL~,RESTAURANT#PRICES~,negative~,0~,6~
Içki servisi kaldirilmis olmasi garibime gitti açikcasi.,Içki servisi~,DRINKS#STYLE_OPTIONS~,negative~,0~,12~
Degisik pide türleri caniniz çekiyorsa denenebilir.,pide türleri~,FOOD#STYLE_OPTIONS~,positive~,8~,20~
Kusbasli kasarli pidesini denedik.
eh iste.,NULL~,RESTAURANT#GENERAL~,neutral~,0~,0~
ama çok pide yemeyenler için güzel diyebilirim.,pide~,FOOD#QUALITY~,positive~,8~,12~
çorbasi soguk geldi.,çorbasi~,FOOD#QUALITY~,negative~,0~,7~
Tadi pek yoktu.,Tadi~,FOOD#QUALITY~,negative~,0~,4~
suflesi normal.,suflesi~,FOOD#QUALITY~,neutral~,0~,7~
Besiktas ta merkezi yerde.,yerde~,LOCATION#GENERAL~,positive~,20~,25~
Herkesin sürekli ovdugu...
Fakat yemekleri baya standart hatta bazıları bi hayli kotu...,yemekleri~,FOOD#QUALITY~,negative~,6~,15~
Tavsiye edebileceğim tek şeyi dondurması olur sanırım.,dondurması~,FOOD#QUALITY~,positive~,30~,40~
Geniş çay menüsü ve bence alelade demlenen çaylar.,demlenen~çay menüsü~,DRINKS#STYLE_OPTIONS~DRINKS#STYLE_OPTIONS~,negative~positive~,34~6~,42~16~
Kaliteli olabilirler ama ne gramına ne demleme süresine ne de sıcaklığa dikkat edildiğini sanmıyorum.,NULL~demleme süresine~,DRINKS#QUALITY~DRINKS#STYLE_OPTIONS~,positive~negative~,0~39~,0~55~
Bir paket çay alabildiğim ücrete daha iyi bir şey beklerdim.,ücrete~NULL~,DRINKS#PRICES~DRINKS#QUALITY~,negative~negative~,26~0~,32~0~
Tatlıları için gelinebilir.,Tatlıları~,FOOD#QUALITY~,positive~,0~,9~
"Miss Pizza ""çok iyi"" olmasa da İstanbul'da en iyiler arasında sayılabilir.",Miss Pizza~,FOOD#QUALITY~,positive~,0~,10~
"Dışarıda yer vermiyorlar, içerisi boşken yerimiz yok diyorlar, Öğlen 12'den biraz önce gidince daha açılmadık diyorlar vb...",diyorlar~,SERVICE#GENERAL~,negative~,53~,61~
Yemeği fena olmasa servisi nedeniyle hayatta uğramayacağım yer.,Yemeği~yer~servisi~,FOOD#QUALITY~RESTAURANT#GENERAL~SERVICE#GENERAL~,neutral~negative~negative~,0~59~19~,6~62~26~
İyi bir kaliteye böyle bir hizmet hiç yakışmıyor.,kaliteye~hizmet~,FOOD#QUALITY~SERVICE#GENERAL~,positive~negative~,8~27~,16~33~
Kullanılan malzemeler çok iyi değil ancak ortalamanın üstü ve hamuru gayet iyi yapıyorlar.,hamuru~malzemeler~,FOOD#QUALITY~FOOD#QUALITY~,positive~neutral~,62~11~,68~21~
Pizzaları gayet doyurucu ve çeşitli.,Pizzaları~,FOOD#STYLE_OPTIONS~,positive~,0~,9~
Değişik tatları tatmak isteyenler için iyi bir alternatif.,tatları~,FOOD#STYLE_OPTIONS~,positive~,8~,15~
Özellikle kabaklı pizzası gayet başarılı.,kabaklı pizzası~,FOOD#QUALITY~,positive~,10~,25~
Servis konusunda ise ciddi sıkıntıları olduğunu düşündüğüm bir yer.,Servis~,SERVICE#GENERAL~,negative~,0~,6~
Her seferinde mutlaka bir problemle karşılaşıyoruz.,NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
Çalışanlar gerçekten burnundan kıl aldırmıyor.,Çalışanlar~,SERVICE#GENERAL~,negative~,0~,10~
Çok defa geri dönmüşlüğüm de vardır.,NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
Manzara konum çok çok güzel.,konum~Manzara~,LOCATION#GENERAL~AMBIENCE#GENERAL~,positive~positive~,8~0~,13~7~
Boğazda balık için İstanbul'daki belli başlı yerlerden olmasına rağmen böyle bir manzara için lezzet biraz daha arttiralabilinir diye düşünüyorum.,manzara~lezzet~,AMBIENCE#GENERAL~FOOD#QUALITY~,positive~negative~,81~94~,88~100~
"Fiyatlar yüksek ama gerçek boğazda balığın bedeli var, ambians ve konum dolayısı ile fiyatlara laf söylemek doğru değil.",konum~ambians~Fiyatlar~,LOCATION#GENERAL~AMBIENCE#GENERAL~RESTAURANT#PRICES~,positive~positive~neutral~,66~55~0~,71~62~8~
Boğazda balıklı romantik akşam yemeği için ...,romantik akşam yemeği~,AMBIENCE#GENERAL~,positive~,16~,37~
Happy moon's burger ve normal burger denedik.
Once kirk saat istegimiz soslari bekledik cunku tum soslar baskalari tarafindan kullaniliyordu.,soslari~,SERVICE#GENERAL~,negative~,25~,32~
Sorum su ki alti ustu bir mayonez ne kadar bulunmasi zor olabilir ya da maliyeti nedir ki bu kadar az alinir?,mayonez~,FOOD#STYLE_OPTIONS~,negative~,26~,33~
Yemege gelince ise tatsiz tutsuz bir yemekti begenmedik.,Yemege~,FOOD#QUALITY~,negative~,0~,6~
Yemek bitince hadi kalkin tavirlarina girildi.,tavirlarina~,SERVICE#GENERAL~,negative~,26~,37~
Baska bir sey almiyor musunuz?
Ne zaman kalkiyorsunuz?
Ozetle uzatmadan musteriye yoluncak kaz gozuyle bakilmaktadir.,musteriye~,SERVICE#GENERAL~,negative~,17~,26~
Bendemi var bir hoşnutsuzluk anlamadım.,NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
"Bereketli bir mekan hafta içi,cumartesi kuyruk kapıda.",mekan~,RESTAURANT#GENERAL~,positive~,14~,19~
Lakin bir kez soğuk gelen çorbayı garsona söylediğimde hiç oralı olmadı.,garsona~,SERVICE#GENERAL~,negative~,34~,41~
anlaşılan müessesede bir doymuşluk var.,müessesede~,RESTAURANT#GENERAL~,neutral~,10~,20~
Fısıltılara göre Avrupa yakasındada yer arayışları varmış.
Bence orada en leziz olan lavaş.,lavaş~,FOOD#QUALITY~,positive~,26~,31~
lavaş yediriyor gibi.,yediriyor~lavaş~,FOOD#QUALITY~FOOD#QUALITY~,negative~positive~,6~0~,15~5~
Döneri çok beni sarmadı.,Döneri~,FOOD#QUALITY~,negative~,0~,6~
En önemli özelliği olan döneri hariç geri kalan her şey iyiydi.,döneri~her şey~,FOOD#QUALITY~RESTAURANT#GENERAL~,negative~positive~,24~48~,30~55~
"Yemek öncesi ikramlar, garsonların ilgisi ve servis hızı güzeldi.",garsonların ilgisi~ikramlar~servis hızı~,SERVICE#GENERAL~SERVICE#GENERAL~SERVICE#GENERAL~,positive~positive~positive~,23~13~45~,41~21~56~
Ama döneri methedildiği kadar değilmiş.,döneri~,FOOD#QUALITY~,negative~,4~,10~
"Manzarası süper, zaten süper olan başka birşeyde yok.",NULL~Manzarası~,RESTAURANT#GENERAL~AMBIENCE#GENERAL~,negative~positive~,0~0~,0~9~
Diğer lezzetlerin tamamı standart.,lezzetlerin~,FOOD#QUALITY~,neutral~,6~,17~
Bu lezzetlere göre uygılanan fiyatlarda pahalı bence.,fiyatlarda~,FOOD#PRICES~,negative~,29~,39~
Manzara parası eklenmiş yiyeceklerin üzerine,Manzara parası~,FOOD#PRICES~,negative~,0~,14~
"Tünel'de ev yemeği yemek için güzel bir alternatif ve lezzetli olsa da rahatlık açısından bana iyi bir hissiyat vermemişti, hemen yemek yiyip kalkmalık mekanlardan çünkü masa sayısı çok az ve masanı yüksek ihtimalle başkalarıyla paylaşıyorsun.",rahatlık~ev yemeği~,AMBIENCE#GENERAL~FOOD#QUALITY~,negative~positive~,71~9~,79~18~
Yine de ayda yılda bir gidilebilir.,NULL~,RESTAURANT#GENERAL~,neutral~,0~,0~
Zeytinyagli yemekleri cok basarili ve her yerde olan klasik yemekler yerine farkli tatlar var.,tatlar~Zeytinyagli yemekleri~,FOOD#STYLE_OPTIONS~FOOD#QUALITY~,positive~positive~,83~0~,89~21~
Oldukca da bol kepceden hizmet veriyorlar ve 5cesit zeytinyagli icin 13-14tl oduyorsunuz.,13-14tl~NULL~,FOOD#PRICES~FOOD#STYLE_OPTIONS~,positive~positive~,69~0~,76~0~
"ogle yemeklerinde hele de yazin favori yerlerimden,ama maalesef ufak bir mekan oldugu icin yer bulmak zor olabiliyor ama birazcik beklerseniz imkansiz degil",ogle yemeklerinde~yer bulmak~,FOOD#QUALITY~SERVICE#GENERAL~,positive~negative~,0~91~,17~101~
Manzarası süper.,Manzarası~,AMBIENCE#GENERAL~,positive~,0~,9~
Gerçekten çok güzel bir konumda yer alıyor.,konumda~,LOCATION#GENERAL~,positive~,24~,31~
Servisi hızlı.,Servisi~,SERVICE#GENERAL~,positive~,0~,7~
Ne zaman gitsek güler yüzle ayrılıyoruz.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Köfteleri de lezzetli.,Köfteleri~,FOOD#QUALITY~,positive~,0~,9~
Taksimin kalabalik dar sokaklarindan kucucuk bir kapidan girip ulastiginiz yemyesil bir bahce adeta kucuk bir supriz :,bahce~,AMBIENCE#GENERAL~,positive~,88~,93~
) biz burayi cok sevdik cok romantik cok tatli.,NULL~burayi~,AMBIENCE#GENERAL~RESTAURANT#GENERAL~,positive~positive~,0~6~,0~12~
Tek kusuru masalar biraz yakin birbirine.,masalar~,AMBIENCE#GENERAL~,negative~,11~,18~
Kirmizi limonata ve limon vitamin tercih ettik ve ikisine de bayildik.,Kirmizi limonata~limon vitamin~,DRINKS#QUALITY~DRINKS#QUALITY~,positive~positive~,0~20~,16~33~
Mutlaka gelin gorun.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Manzarasi mukkemmel denize sifir olmasi sebebiyle.,Manzarasi~,AMBIENCE#GENERAL~,positive~,0~,9~
Bahcesi huzurlu.,Bahcesi~,AMBIENCE#GENERAL~,positive~,0~,7~
İcerisi icin ayni seyi soyleyemiycm temiz bulmuyorum.,İcerisi~,AMBIENCE#GENERAL~,negative~,0~,7~
Self servis olayi sıkıcı.,Self servis~,SERVICE#GENERAL~,negative~,0~,11~
Bir yandan iyi pesinizde dolanan garsonlar yok.,garsonlar~,SERVICE#GENERAL~,positive~,33~,42~
Girip hava almak icin oturabilceginiz br yer.,yer~,AMBIENCE#GENERAL~,positive~,41~,44~
"Çok kalabalık olduğundan pek sohbete uygun değil, ancak mekan gayet güzel, iç kısım çok güzel kokuyor.",kokuyor~mekan~,AMBIENCE#GENERAL~AMBIENCE#GENERAL~,positive~positive~,94~56~,101~61~
Ama kalabalık ve gürültüden dolayı çok fazla duramadık.,NULL~,AMBIENCE#GENERAL~,negative~,0~,0~
Eski performansini ariyoruz - Baslarda müptelasi oldugum ama son zamanlarda kalitesi oldukça düsen bir mekan.,mekan~,RESTAURANT#GENERAL~,negative~,103~,108~
Ilk kez yiyen için mükemmel ama ilk açildigindaki lezzeti kaybetti.,NULL~lezzeti~,FOOD#QUALITY~FOOD#QUALITY~,positive~negative~,0~50~,0~57~
En iyi konumlu ögretmenevi!,konumlu~,LOCATION#GENERAL~,positive~,7~,14~
"- Anadolu Hisari'nin hemen yanindaki Sabanci Ögretmenevi, herkesin kullanimina açik olan bir tesis.",tesis~,RESTAURANT#GENERAL~,neutral~,93~,98~
