text,target,category,polarity,from,to
Zeker te proberen!,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
De smaaknatie is echt eens iets anders!
Leuk adres voor n lunch maar ook voor iets lekkers te halen om thuis te eten of n lekker glas wijn te drinken met n assortimentje kaas erbij!,wijn~iets lekkers~adres~,DRINKS#QUALITY~FOOD#QUALITY~RESTAURANT#GENERAL~,positive~positive~positive~,94~38~5~,98~50~10~
De eigenaar doet alles alleen dus hij heeft zijn handen vol!
Daarom zin de prijzen ook zeer democratisch!,NULL~,RESTAURANT#PRICES~,positive~,0~,0~
Alles wordt op nog artisanale wijze bereid!,NULL~,FOOD#QUALITY~,positive~,0~,0~
"Probeer ook eens een van de zalige taarten of quiches, ze zijn om de vingers bij af te likken!",quiches~taarten~,FOOD#QUALITY~FOOD#QUALITY~,positive~positive~,46~35~,53~42~
"Kortom, een absolute aanrader!",NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
De mooie locatie (Sint Jorispoort) trok ons naar het terrasje.,sint jorispoort~,LOCATION#GENERAL~,positive~,18~,33~
Maar de bediening sloeg hier alles.,bediening~,SERVICE#GENERAL~,negative~,8~,17~
"Het leek alsof we de kok stoorden, hoewel er naast ons niemand was.",kok~,SERVICE#GENERAL~,negative~,21~,24~
Hij moest ons dan ook duidelijk maken dat een bepaald gerecht niet te verkrijgen was omdat hij bezig was.,NULL~,SERVICE#GENERAL~,negative~,0~,0~
Er werd over ons heen gekeken.,NULL~,SERVICE#GENERAL~,negative~,0~,0~
"Een blik, een glimlach, een ""smakelijk"" of ""dankuwel"" waren ver te zoeken.",NULL~,SERVICE#GENERAL~,negative~,0~,0~
Misschien ergens onder een verzuurde citroen..
Daarnaast was er nog de rekening...
Het enige waarvan we de prijs niet hadden gevraagd (5 euro voor een glas wijn konden we nog aanvaarden) was een stukje focaccia van 5x5 cm oftwel 3 happen.,focaccia~wijn~,FOOD#STYLE_OPTIONS~DRINKS#PRICES~,negative~neutral~,119~73~,127~77~
Dit kwam per stuk neer op maar liefst 8 euro.,NULL~,FOOD#PRICES~,negative~,0~,0~
"Wat de smaak betreft, waarmee zo gedweept wordt, was m'n soep even flauw als in de doorsnee brasseriekeuken.",soep~,FOOD#QUALITY~,negative~,57~,61~
"De focaccia was lekker, maar dat mag wel voor een fortuin.",focaccia~focaccia~,FOOD#QUALITY~FOOD#PRICES~,positive~negative~,3~3~,11~11~
"Bon, benieuwd hoe lang deze omhooggevallen zaak stand houdt...",zaak~,RESTAURANT#GENERAL~,negative~,43~,47~
"Als je op zoek bent naar een originelere plaats om 's middags te lunchen, ben je hier aan het juiste adres.",plaats~,AMBIENCE#GENERAL~,positive~,41~,47~
De winkel met open keuken is mooi ingericht en de uitbater is zeer vriendelijk en behulpzaam bij het kiezen van de maaltijd.,uitbater~winkel met open keuken~,SERVICE#GENERAL~AMBIENCE#GENERAL~,positive~positive~,50~3~,58~25~
"Elke dag zijn er dagvers bereide soepen, lichte maaltijd-gerechten, quiches en er is ook een ruim aanbod van kazen.",kazen~soepen~maaltijd-gerechten~,FOOD#STYLE_OPTIONS~FOOD#QUALITY~FOOD#STYLE_OPTIONS~,positive~positive~positive~,109~33~48~,114~39~66~
Er kan ter plaatse gegeten worden of takeaway.
Ik koos voor de knolselder-salie soep met honing van een plaatselijke imker en daarachter een kaasplank.
"De soep was echt super en de kazen, die de uitbater geselecteerd had, was ook zeker in orde.",soep~kazen~,FOOD#QUALITY~FOOD#QUALITY~,positive~positive~,3~29~,7~34~
"Met vrienden wat gaan terrassen op het eind van de hoogstraat, aan de voetgangerstunnel."
"Goe gegeten, goe gedronken, goeie service, eerlijke keuken, toffen baas--->leve de Steve!!",NULL~NULL~service~keuken~baas~,FOOD#QUALITY~DRINKS#QUALITY~SERVICE#GENERAL~FOOD#QUALITY~SERVICE#GENERAL~,positive~positive~positive~positive~positive~,0~0~34~52~67~,0~0~41~58~71~
Leuk restaurantje.,restaurantje~,RESTAURANT#GENERAL~,positive~,5~,17~
Inrichting is modern.,inrichting~,AMBIENCE#GENERAL~,positive~,0~,10~
"Het personeel casual qua stijl, en vriendelijk.",personeel~,SERVICE#GENERAL~,positive~,4~,13~
Soms duurt het even voordat je de aandacht hebt als je iets bij wilt bestellen.,NULL~,SERVICE#GENERAL~,negative~,0~,0~
De tafeltjes zijn als op zoveel plekken in Antwerpen erg klein.,tafeltjes~,AMBIENCE#GENERAL~,negative~,3~,12~
Het eten was echter prima.,eten~,FOOD#QUALITY~,positive~,4~,8~
Lekkere kaaskroketjes vooraf gehad.,kaaskroketjes~,FOOD#QUALITY~,positive~,8~,21~
LHoofdgerecht stoofpotje ook lekker.,lhoofdgerecht stoofpotje~,FOOD#QUALITY~,positive~,0~,24~
We hebben iets te vieren en besluiten dit te gaan doen bij Sombat.
Tenslotte staat dit restaurant op nummer 1 bij TripAdvisor voor Antwerpen.
De verwachtingen zijn aldus hoog gespannen en dat is niet altijd zonder risico.
"Dit is niet een restaurant waar je zo maar binnen stapt, vooraf reserveren is verplicht."
Met amper 12 couverts is dit wel te begrijpen.
Bij aankomst doet de gevel van dit mooie herenhuis in niets vermoeden dat hierachter een gezellig restaurant schuil gaat.,restaurant~,AMBIENCE#GENERAL~,positive~,98~,108~
We worden vriendelijk en met die typische Oosterse beleefdheid ontvangen door Sombat.,sombat~,SERVICE#GENERAL~,positive~,78~,84~
"De achterliggende tuin met vijver is prachtig, jammer genoeg is het te koud buiten en nemen we het aperitief in het lederen salon.",tuin~,AMBIENCE#GENERAL~,positive~,18~,22~
"Dit is een lekkere cava en inbegrepen in de set-menu prijs à 50,00€ per persoon.",cava~,DRINKS#QUALITY~,positive~,19~,23~
Inmiddels monsteren we het interieur.
"Dat is mooi, rustgevend en straalt een authentieke Thaise setting uit.",NULL~,AMBIENCE#GENERAL~,positive~,0~,0~
Het heeft meer de sfeer van een woonkamer dan van een formeel restaurant.,NULL~,AMBIENCE#GENERAL~,positive~,0~,0~
"Het geheel biedt een hoog huiskamer gevoel, het is gezellig zitten hier.",geheel~NULL~,AMBIENCE#GENERAL~AMBIENCE#GENERAL~,positive~positive~,4~0~,10~0~
We worden aan een tafel van 4 gezet met een ongewone maar leuke vorm.
Ieder kan met iedereen praten zonder problemen.
Daar gaan we dan.
De 2 hapjes vooraf zijn fris en erg lekker van smaak.,hapjes~,FOOD#QUALITY~,positive~,5~,11~
De gastheer Sombat vertelt ons dat het menu vanavond 5 gangen omvat.
"We starten met ""Chicken soup with cocomut, galanka, lemongrass, time, chili and coriandre""."
"Dit is een vrij pittig soepje, aanvaardbaar gekruid en subtiel qua smaak.",soepje~,FOOD#QUALITY~,positive~,23~,29~
"Dan komt er ""spicy seafood salade with vermicelli and herbes""."
Dit gerecht is het betere werk.,gerecht~,FOOD#QUALITY~,positive~,4~,11~
"Vervolgen doen we met ""chicken and vegetable wraped in rice paper, sweet and sour sauce""."
Prima bereid.,NULL~,FOOD#QUALITY~,positive~,0~,0~
"De parade van voorgerechten wordt afgesloten met ""deep fried shrimps with curry served with cucumber sauce""."
Ook hier is niets op aan te merken.,NULL~,FOOD#QUALITY~,positive~,0~,0~
"Het hoofdgerecht komt met ""grilled scottish beef served with soya sauce and chilli powder, seafood sauté with chilli and basilicum, sauthé of fish filet with coconut in banana leaves and fresh vegetables with sésame oil""."
Hier loopt het fout.
"De hoeveelheid eten is te ruim bemeten, en met verkwisting van voedsel heb ik altijd een probleem.",hoeveelheid~,FOOD#STYLE_OPTIONS~,negative~,3~,14~
Ook de harmonie qua structuur en smaakexpressie tussen de (té) talrijke ingrediënten gaat volledig de mist in.,ingrediënten~ingrediënten~,FOOD#STYLE_OPTIONS~FOOD#QUALITY~,negative~negative~,72~72~,84~84~
"Jammer, maar dit gerecht is niet geslaagd.",gerecht~,FOOD#QUALITY~,negative~,17~,24~
We drinken er een witte Pouilly Fuissé en een rode Sancerre bij.
Die zijn allebei uitstekend en met mate geprijsd.,NULL~NULL~,DRINKS#PRICES~DRINKS#QUALITY~,positive~positive~,0~0~,0~0~
Afsluiten doen we met een ijs compositie die erg lekker is.,ijs compositie~,FOOD#QUALITY~,positive~,26~,40~
"Bij de koffie wordt prompt cognac van het huis aangeboden, erg attentvol.",NULL~,SERVICE#GENERAL~,positive~,0~,0~
"De dienstverlening is voorkomend en beleefd, zij het aan de timide kant.",dienstverlening~,SERVICE#GENERAL~,neutral~,3~,18~
Dit 'Home Cooking' concept is een iets anders dan een formeel restaurant.,home cooking' concept~,RESTAURANT#GENERAL~,neutral~,5~,26~
De gebruikte ingrediënten zijn vers en op zich allemaal smaakvol bereid.,ingrediënten~,FOOD#QUALITY~,positive~,13~,25~
Maar de harmonie klopt niet altijd en de porties zijn te ruim bemeten.,porties~harmonie~,FOOD#STYLE_OPTIONS~FOOD#QUALITY~,negative~negative~,41~8~,48~16~
"Al bij al de betere Thaise keuken, maar het is net geen verfijnde gastronomie.",thaise keuken~,FOOD#QUALITY~,positive~,20~,33~
Wat mij er echter niet van zal weerhouden om hier nog een langs te komen bij gelegenheid
Na het lezen van de talrijke positieve commentaren een last minute reservering gemaakt.
"Gastvrijheid top, omgeving binnen en buiten om helemaal tot rust te komen en het eten om bij weg te dromen.",eten~omgeving~gastvrijheid~,FOOD#QUALITY~AMBIENCE#GENERAL~SERVICE#GENERAL~,positive~positive~positive~,81~18~0~,85~26~12~
Onze ontdekking van het jaar.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Voldaan in alle opzichten,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Bij het binnenkomen voel je je gelijk in Thailand.,NULL~,AMBIENCE#GENERAL~,neutral~,0~,0~
"Het restaurant is stijlvol en gezellig ingericht, alsook de tuin waar we het aperitief hebben genuttigd.",tuin~restaurant~,AMBIENCE#GENERAL~AMBIENCE#GENERAL~,positive~positive~,60~4~,64~14~
"Het eten (4 gangen menu voor 50€) was heel lekker en niet al te ""spicy"".",eten~,FOOD#QUALITY~,positive~,4~,8~
De gastheer en zijn personeel waren zeer voorkomend en vriendelijk.,gastheer~personeel~,SERVICE#GENERAL~SERVICE#GENERAL~,positive~positive~,3~20~,11~29~
Sombat Thai cuisine is een echte aanrader en wij gaan zeker nog eens terug.,sombat thai cuisine~,RESTAURANT#GENERAL~,positive~,0~,19~
We hebben genoten van een excellente lunch met een super lekker dessert.,dessert~lunch~,FOOD#QUALITY~FOOD#QUALITY~,positive~positive~,64~37~,71~42~
De aangepaste wijnen waren lekker.,aangepaste wijnen~,DRINKS#QUALITY~,positive~,3~,20~
De bediening was correct en zeer vriendelijk en wij hadden het geluk om in de binnentuin te kunnen lunchen.,binnentuin~bediening~,AMBIENCE#GENERAL~SERVICE#GENERAL~,positive~positive~,78~3~,88~12~
Een echte aanrader.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Laat de drukke omgeving je niet afschrikken.,omgeving~,LOCATION#GENERAL~,negative~,15~,23~
Wij hadden een 4-gangen menu gekozen.
Daar ik geen mosselen mag eten werd dit gemakkelijk vervangen door een ander gerecht.,NULL~,SERVICE#GENERAL~,positive~,0~,0~
Ik vroeg de sommelier welke wijn hij voorstelde van rond de 50€.
Dit was wel bij de goedkoopste op de kaart.,NULL~,DRINKS#PRICES~,negative~,0~,0~
"Ofwel die, ofwel die ander, maar ik heb ook nog een een Barbera van 36€."
Waarom stond die dan niet op de kaart?,NULL~,DRINKS#STYLE_OPTIONS~,negative~,0~,0~
De amuses en ook de gerechten hadden een verfijnde smaak.,gerechten~amuses~,FOOD#QUALITY~FOOD#QUALITY~,positive~positive~,20~3~,29~9~
De porties waren wel niet erg groot.,porties~,FOOD#STYLE_OPTIONS~,negative~,3~,10~
Maar als ik het Irish beef kreeg voorgeschoteld waren mijn 4 stukjes (7x 2 cm) vol met pezen waar men zelf met een mes niet kon doorsnijden.,irish beef~,FOOD#STYLE_OPTIONS~,negative~,16~,26~
Ik reclameerde aan de garçon.
En enkele minuten later kwam de chef met 4 treffelijke stukjes vlees.,vlees~chef~,FOOD#STYLE_OPTIONS~SERVICE#GENERAL~,neutral~positive~,63~32~,68~36~
Het kon niet dat hij dat niet gezien had met het dresseren op het bord.,NULL~,SERVICE#GENERAL~,negative~,0~,0~
Ook het dessert was voortreffelijk van smaakcombinatie.,dessert~,FOOD#QUALITY~,positive~,8~,15~
Wederom een aangename ervaring.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"Meesterwerkjes van smaak, samenstelling, combinaties worden op je bord getoverd.",NULL~,FOOD#QUALITY~,positive~,0~,0~
Fijnproevers en genieters vinden dit vast top!,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Wijnen van uitstekende kwaliteit maken je menu af.,wijnen~,DRINKS#QUALITY~,positive~,0~,6~
Een aanrader in een ongedwongen vlotte sfeer doch met stijl.,NULL~sfeer~,RESTAURANT#GENERAL~AMBIENCE#GENERAL~,positive~positive~,0~39~,0~44~
"Het adresje voor die ene aparte gelegenheid, samen genieten en verwend worden.",adresje~,RESTAURANT#GENERAL~,positive~,4~,11~
"De ligging op een drukke steenweg is een afknapper, het terras ook geen aanrader.",terras~ligging~,AMBIENCE#GENERAL~LOCATION#GENERAL~,negative~negative~,56~3~,62~10~
Maar het Indische eten is heel lekker en de bediening ongelooflijk vriendelijk.,bediening~indische eten~,SERVICE#GENERAL~FOOD#QUALITY~,positive~positive~,44~9~,53~22~
Communicatie met de klant is belangrijk en jouw tevredenheid is echt hun bezorgdheid.,NULL~,SERVICE#GENERAL~,positive~,0~,0~
Daarom toch altijd weer graag...,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"Goei mosselen, goei service, da's echte Hasseltse gastvrijheid!",gastvrijheid~service~mosselen~,SERVICE#GENERAL~SERVICE#GENERAL~FOOD#QUALITY~,positive~positive~positive~,50~20~5~,62~27~13~
Ook een geweldige sfeer muziek!,sfeer muziek~,AMBIENCE#GENERAL~,positive~,18~,30~
Kortom een prachtig kader voor de bende van San Miguel!
Lekkere broodjes en pasta's.,pasta's~broodjes~,FOOD#QUALITY~FOOD#QUALITY~,positive~positive~,20~8~,27~16~
Prijs kwaliteit heel goed!,NULL~NULL~,RESTAURANT#GENERAL~RESTAURANT#PRICES~,positive~positive~,0~0~,0~0~
Ook de menu is goed en goedkoop.,menu~menu~,FOOD#PRICES~FOOD#QUALITY~,positive~positive~,7~7~,11~11~
Het ligt op de winkelstraat dus ook heel handig tijdens het shoppen.,NULL~,LOCATION#GENERAL~,positive~,0~,0~
Hou er wel rekening mee dat het er rond middaguur heel druk is.,NULL~,RESTAURANT#MISCELLANEOUS~,neutral~,0~,0~
Hier heb je een ruime kuize aan gebak voor een eerlijke prijs.,gebak~gebak~,FOOD#PRICES~FOOD#STYLE_OPTIONS~,positive~positive~,32~32~,37~37~
De pannenkoeken zijn zeker aan te raden!,pannenkoeken~,FOOD#QUALITY~,positive~,3~,15~
Het is hier wel vaak erg druk.,NULL~,RESTAURANT#MISCELLANEOUS~,neutral~,0~,0~
We waren er al eens geweest verleden jaar toen we in hasselt waren.
Nu zijn we er terug gekeerd.
Dits is echt een toffe zaak.,zaak~,RESTAURANT#GENERAL~,positive~,23~,27~
"Supervriendelijke bediening de lekkere pannenkoeken en gerechten zijn echt goed, en zeker niet duur.",bediening~gerechten~gerechten~,SERVICE#GENERAL~FOOD#QUALITY~FOOD#PRICES~,positive~positive~positive~,18~55~55~,27~64~64~
Telkens als we in hasselt zijn komen we zeker terug!!,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Nergens in Hasselt zijn de pannekoeken zo lekker als hier!!!!,pannekoeken~,FOOD#QUALITY~,positive~,27~,38~
Snelle bediening en vriendelijke personeel moet ook gemeld worden!!,bediening~personeel~,SERVICE#GENERAL~SERVICE#GENERAL~,positive~positive~,7~33~,16~42~
Alleen blije gezichten bij 6 zinnen: -alles uitermate lekker -geen moeite te veel - n op het einde nog een redelijke rekening toe,rekening~NULL~NULL~,RESTAURANT#PRICES~SERVICE#GENERAL~FOOD#QUALITY~,positive~positive~positive~,117~0~0~,125~0~0~
Wat wil je nog meer...
"Zeer goed alles te in puntjes zeer lekker het is een aanrader, alles met verse ingrediënten",NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Het nagerecht was dame blanche zeer goed mmm,dame blanche~,FOOD#QUALITY~,positive~,18~,30~
Super goed restaurant.,restaurant~,RESTAURANT#GENERAL~,positive~,11~,21~
"Heerlijke gerechten, zeer goede wijnen.",wijnen~gerechten~,DRINKS#QUALITY~FOOD#QUALITY~,positive~positive~,32~10~,38~19~
Zeer gezellig.,NULL~,AMBIENCE#GENERAL~,positive~,0~,0~
Zeer goede ligging vlak bij het centrum van de stad.,ligging~,LOCATION#GENERAL~,positive~,11~,18~
Super goede ontvangst en bediening.,ontvangst~bediening~,SERVICE#GENERAL~SERVICE#GENERAL~,positive~positive~,12~25~,21~34~
Beste restaurant in de stad en ver daarbuiten,restaurant~,RESTAURANT#GENERAL~,positive~,6~,16~
Op een zondagavond met vrienden lekker gefondued!,NULL~,FOOD#QUALITY~,positive~,0~,0~
"Originele zwitserse inkleding, met grappige koetjes en veel hout.",inkleding~,AMBIENCE#GENERAL~,positive~,20~,29~
"Vlotte bediening, lekkere fondue (kaasfondue is lekker licht!) en zeker a volonté.",fondue~bediening~fondue~,FOOD#QUALITY~SERVICE#GENERAL~FOOD#STYLE_OPTIONS~,positive~positive~positive~,26~7~26~,32~16~32~
Aanrader voor een gezellig en lekker avondje.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"Zwitsers eethuisje waar je lekkere fondue, kaasfondue of raclette kan eten!","fondue, kaasfondue of raclette~zwitsers eethuisje~",FOOD#QUALITY~RESTAURANT#GENERAL~,positive~positive~,35~0~,65~18~
"De sfeer is top, de bediening vriendelijk en de omgeving gezellig!",sfeer~bediening~omgeving~,AMBIENCE#GENERAL~SERVICE#GENERAL~AMBIENCE#GENERAL~,positive~positive~positive~,3~20~48~,8~29~56~
De bediening was goed en het interieur is in orde.,interieur~bediening~,AMBIENCE#GENERAL~SERVICE#GENERAL~,neutral~positive~,29~3~,38~12~
Het eten was te duur.,eten~,FOOD#PRICES~,negative~,4~,8~
Weinig eten in vergelijking met wat je betaalt.,eten~,FOOD#STYLE_OPTIONS~,negative~,7~,11~
De frietjes kwamen uit de diepvries en hadden weinig smaak.,frietjes~,FOOD#QUALITY~,negative~,3~,11~
De vissaus was flets en zoutig.,vissaus~,FOOD#QUALITY~,negative~,3~,10~
"23,90 euro vind ik persoonlijk veel geld voor 4 kleine tongrolletjes, zoute saus en puree.",saus~NULL~tongrolletjes~,FOOD#QUALITY~FOOD#PRICES~FOOD#STYLE_OPTIONS~,negative~negative~negative~,76~0~55~,80~0~68~
"22,80 euro voor een visbrochette met 2 droge brokjes kabeljauw en 2 droge brokjes zalm vind ik ook nogal duur en eenvoudig.",visbrochette~zalm~NULL~kabeljauw~zalm~,FOOD#QUALITY~FOOD#QUALITY~FOOD#PRICES~FOOD#QUALITY~FOOD#STYLE_OPTIONS~,negative~negative~negative~negative~negative~,20~82~0~53~82~,32~86~0~62~86~
Simpele aanpassingen aan de gerechten zouden al veel verschil maken.
Ik geef graag geld uit aan vers eten.
Maar dit was zijn geld niet waardig.,NULL~,FOOD#PRICES~,negative~,0~,0~
Het kan beter.,NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
"Bij onze aankomst werden wij door de eigenaar, tot onze verbazing, op een ongelofelijke verbale manier aangepakt.",eigenaar~,SERVICE#GENERAL~,negative~,37~,45~
Wij konden met moeite onze plaats innemen.
Dan heeft hij ons nogmaals buitensporig en onbeleefd aangesproken zodat wij zelfs het menu niet hebben doorgenomen.,NULL~,SERVICE#GENERAL~,negative~,0~,0~
Wij hebben het restaurant onmiddellijk verlaten om er nooit meer terug te komen.,restaurant~,RESTAURANT#GENERAL~,negative~,15~,25~
Hopelijk worden de klanten niet allemaal op die manier aangepakt of hij kan de zaak sluiten binnen de maand.
Spijtig genoeg kunnen we over de keuken geen oordeel vellen.,keuken~,FOOD#QUALITY~,neutral~,33~,39~
Net terug van een totaal mislukt etentje in dit restaurant.,etentje~,RESTAURANT#GENERAL~,negative~,33~,40~
"Alle eerdere, negatieve commentaar is helaas correct!"
"Groep van 8+4 kinderen binnen om 12u30 en hoofdgerecht, na simpele/lekkere garnaalkroket, om 14u45 ontvangen (alle kleinere tafels voor genomen incl. collega reca uitbaters uit Aalst die absolute prioriteit kregen).",NULL~garnaalkroket~,SERVICE#GENERAL~FOOD#QUALITY~,negative~neutral~,0~75~,0~88~
Kinderen om 14u30!
Slechte kwaliteit vlees (geprikte pseudo filetpur =>...,vlees~,FOOD#QUALITY~,negative~,18~,23~
"Het restaurant is eigenlijk een veredeld café, waar men met een minimum aan personeel zowel mogelijk geld wil binnenrijven.",restaurant~,RESTAURANT#GENERAL~,negative~,4~,14~
"Er zijn sterrenrestaurants waar het goedkoper tafelen is, maar waar je dan wel met respect behandeld wordt."
Hier denkt de kelner dat hij god de vader is.,kelner~,SERVICE#GENERAL~,negative~,14~,20~
"Zeker geen aanrader, er is beter voor veel minder geld te vinden in Gent.",NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
