text,target,category,polarity,from,to
"En résumé cet établissement c'est un peu comme le Canada Dry, ça ressemble mais ça n'en est pas....",NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
Une ancienne expérience dans cet établissement en 2013 m'a donné envie d'y retourner,,,,,
"Si l'accueil et le cadre sont agréables, ne soyez pas pressé, 2h30 pour les menus du jour, ça commence à faire",accueil~cadre~NULL~,SERVICE#GENERAL~AMBIENCE#GENERAL~SERVICE#GENERAL~,positive~positive~negative~,5~19~0~,12~24~0~
En plus 7 euros 50 pour deux oeufs mimosa sans fioritures est tout simplement du vol,oeufs mimosa~oeufs mimosa~,FOOD#PRICES~FOOD#STYLE_OPTIONS~,negative~negative~,29~29~,41~41~
Je vous passe les plats tièdes et sans saveur appuyée,plats~,FOOD#QUALITY~,negative~,18~,23~
Le café offert ne peux pas tout effacer,NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
"Donc déçu de ma seconde expérience, mon porte monnaie s'en souviendra",NULL~NULL~,RESTAURANT#GENERAL~RESTAURANT#PRICES~,negative~negative~,0~0~,0~0~
Nous avons déjeuné dans ce restaurant en famille.,,,,,
"Le cadre est convivial, le personnel y est agréable.",cadre~personnel~,AMBIENCE#GENERAL~SERVICE#GENERAL~,positive~positive~,3~27~,8~36~
La carte est généreuse.,carte~,FOOD#STYLE_OPTIONS~,positive~,3~,8~
"Ayant pu goûter à la crêpe montagnarde, celle-ci est copieuse et bien garni.",crêpe montagnarde~,FOOD#STYLE_OPTIONS~,positive~,21~,38~
"Le cidre, pas qu'exceptionnel, est frais et s'accompagne bien.",cidre~,DRINKS#QUALITY~,positive~,3~,8~
"Quand au prix, je ne les trouve pas excessif quand à la qualité des plats servi.",plats~NULL~,FOOD#QUALITY~RESTAURANT#PRICES~,positive~positive~,68~0~,73~0~
"A faire en famille, en couple ou entre amis",NULL~,RESTAURANT#MISCELLANEOUS~,positive~,0~,0~
,,,,,
la décoration très sympa.,décoration~,AMBIENCE#GENERAL~,positive~,3~,13~
"l'endroit a une lumière feutré, c'est très agréable et très relaxant.",endroit~,AMBIENCE#GENERAL~,positive~,2~,9~
la cuisine est très bonne.,cuisine~,FOOD#QUALITY~,positive~,3~,10~
le service est nickel.,service~,SERVICE#GENERAL~,positive~,3~,10~
"très déçu : Vaisselle, décor un peu vieillot.",décor~Vaisselle~,AMBIENCE#GENERAL~RESTAURANT#MISCELLANEOUS~,negative~negative~,23~12~,28~21~
"Toiles d'araignées, nappe pas très nette.",NULL~,RESTAURANT#MISCELLANEOUS~,negative~,0~,0~
Côté repas nous avons dû réclamer deux fois pour avoir le vin que nous avions pris en apéritif.,NULL~,SERVICE#GENERAL~,negative~,0~,0~
Le vin n'a pas été servi à la bonne température.,vin~,DRINKS#QUALITY~,negative~,3~,6~
De beaux verres auraient été appréciés pour boire un bon vin.,vin~,DRINKS#STYLE_OPTIONS~,negative~,57~,60~
"Pour le plat le serveur nous avait dit que la viande était servie avec une sauce au foie gras, nous n avons pas retrouvé le goût du foie gras car en fait c'était une sauce au vin qui masquait complètement le foie gras.",viande~sauce au vin~,FOOD#STYLE_OPTIONS~FOOD#QUALITY~,negative~negative~,46~166~,52~178~
Pour le dessert farandole de desserts : rien d'extraordinaire que des classiques avec beaucoup de crème au beurre.,farandole de desserts~,FOOD#STYLE_OPTIONS~,negative~,16~,37~
En revanche vous ne ressortez pas avec la faim car c'est copieux.,NULL~,FOOD#STYLE_OPTIONS~,positive~,0~,0~
En conclusion bien trop cher pour ce que nous avons mangé : manque d originalité et le service n est pas à la hauteur.,NULL~NULL~service~,RESTAURANT#PRICES~FOOD#STYLE_OPTIONS~SERVICE#GENERAL~,negative~negative~negative~,0~0~87~,0~0~94~
On ne peut dire que du bien de ce restaurant.,restaurant~,RESTAURANT#GENERAL~,positive~,34~,44~
Le cadre est tout simplement incroyable / le menu unique a 36 euros vous fait découvrir quelques plats typiques corses....,cadre~menu~,AMBIENCE#GENERAL~FOOD#STYLE_OPTIONS~,positive~neutral~,3~45~,8~49~
Attention menu pantagruélique...,menu~,FOOD#STYLE_OPTIONS~,positive~,10~,14~
De la bonne cuisine de grand mère qui tient au corps.,cuisine~,FOOD#QUALITY~,positive~,12~,19~
Et pour couronner le tout de sympathique serveurs a l accent prononcé avec toujours un brin d humour.,serveurs~,SERVICE#GENERAL~,positive~,41~,49~
Franchement...quand on vient du pays basque...,,,,,
On apprécie la chaleur Corse comme ça !,NULL~,AMBIENCE#GENERAL~,positive~,0~,0~
Bravo,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
,,,,,
Pas terrible.,NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
"Pizza sèche, très peu d'ingrédients et un bord énooorme tout sec pour la Regina bianca.",Pizza~Pizza~,FOOD#QUALITY~FOOD#STYLE_OPTIONS~,negative~negative~,0~0~,5~5~
Ça ne vaut certes pas le prix...,NULL~NULL~NULL~,FOOD#QUALITY~FOOD#PRICES~RESTAURANT#PRICES~,negative~negative~negative~,0~0~0~,0~0~0~
Petit endroit sympa pour manger pendant notre escale de 2h après notre balade en bateau.,endroit~,RESTAURANT#GENERAL~,positive~,6~,13~
"Le repas était correct pour une escale rapide,le patron très sympathique et le paysage magnifique.",repas~patron~paysage~,FOOD#QUALITY~SERVICE#GENERAL~LOCATION#GENERAL~,neutral~positive~positive~,3~49~79~,8~55~86~
"Vraiment horrible certaines choses sont réchauffées, certaines pas cuites, on ne peut pas appeler ça de la cuisine!",choses~,FOOD#QUALITY~,negative~,28~,34~
Vraiment nul!,NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
"burgers excellents, on est accro dès qu'on a gouté.",burgers~,FOOD#QUALITY~,positive~,0~,7~
"Le ""complet"" est fameux, à la hauteur du ""samourai"" de son concurrent le bigban.",complet~samourai~bigban~,FOOD#QUALITY~FOOD#QUALITY~FOOD#QUALITY~,positive~positive~positive~,4~42~73~,11~50~79~
Cela me manque!,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
unique à Besançon.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
En plus le cuisinier est adorable.,cuisinier~,SERVICE#GENERAL~,positive~,11~,20~
A emporter uniquement.,NULL~,RESTAURANT#MISCELLANEOUS~,neutral~,0~,0~
"Oui, on est prévenu ,",,,,,
"Oui c'est frais,",NULL~,FOOD#QUALITY~,positive~,0~,0~
"Oui, c'est plutôt cuit à point",NULL~,FOOD#QUALITY~,positive~,0~,0~
Mais après :,,,,,
"La complexité annoncée des plats, elle est ou ?",plats~,FOOD#STYLE_OPTIONS~,negative~,27~,32~
Ce n'est pas à tomber par terre,NULL~,FOOD#QUALITY~,negative~,0~,0~
"Il y peut y avoir des sauces ""sur etagere"" dans les plats cuisines",sauces~,FOOD#QUALITY~,negative~,22~,28~
"Bref, rien qui justifie 3 heures à table pour 2 plats pour 4 personnes, si ce n'est un bon moyen de se démarquer des autres restaus Viêt/thaï .",NULL~,SERVICE#GENERAL~,negative~,0~,0~
De la bonne com !,NULL~,RESTAURANT#MISCELLANEOUS~,negative~,0~,0~
Accueil zero,Accueil~,SERVICE#GENERAL~,negative~,0~,7~
REFUS DU PASSTIME alors qu'ils sont dedans et prévenu à la réservation et en arrivant.,NULL~,SERVICE#GENERAL~,negative~,0~,0~
C'est une BELLE ARNAQUE !!!!,NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
On s'est fait INSULTER par le responsable le 20 décembre 2014 c'est INADMISSIBLE !!!!,responsable~,SERVICE#GENERAL~,negative~,30~,41~
Dommage pour les patrons qui perdent du monde à cause de l'employé qui se prend pour un patron justement !,employé~,SERVICE#GENERAL~,negative~,59~,66~
Un jeune serveur très sympa je le plaint !,serveur~,SERVICE#GENERAL~,positive~,9~,16~
ADIEU !!!,NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
,,,,,
Le cadre est vraiment sympathique et la déco très agréable ce qui contraste avec le peu d'amabilité d'une des serveuses assez désagréable et passée maître dans l'art de faire des réflexions à la clientèle.,cadre~déco~serveuses~,AMBIENCE#GENERAL~AMBIENCE#GENERAL~SERVICE#GENERAL~,positive~positive~negative~,3~40~110~,8~44~119~
"L'autre serveuse étant, pour sa part , très gauche dans le service.",service~,SERVICE#GENERAL~,negative~,59~,66~
Et pour parfaire le tout la musique très forte de l'espace lounge empêche toute conversation entre les convives ce qui est dommage car la cuisine est bonne dans son ensemble hormis les desserts qui nous ont été vendus comme desserts maison mais qui semblent plutôt sortir de chez Metro ou autres fournisseurs restauration!,musique~desserts~cuisine~,AMBIENCE#GENERAL~FOOD#QUALITY~FOOD#QUALITY~,negative~negative~positive~,28~185~138~,35~193~145~
Pour conclure la carte comporte quelques fautes d'orthographe.,NULL~,RESTAURANT#MISCELLANEOUS~,negative~,0~,0~
Il suffirait de peu de chose pour améliorer l'ensemble.,NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
Une cuisine simple avec des produits frais et cuisinés maison.,cuisine~produits~,FOOD#STYLE_OPTIONS~FOOD#QUALITY~,positive~positive~,4~28~,11~36~
Accueil chaleureux.,Accueil~,SERVICE#GENERAL~,positive~,0~,7~
Même les petits biscuits qui accompagnent le café sont faits maison.,biscuits~,FOOD#QUALITY~,positive~,16~,24~
"Rien à dire, simple mais très bon et très frais.",NULL~,FOOD#QUALITY~,positive~,0~,0~
Accueil au top !,Accueil~,SERVICE#GENERAL~,positive~,0~,7~
Restaurant sans pretention d'après la devanture mais avec une cuisine de qualité !,Restaurant~cuisine~,RESTAURANT#MISCELLANEOUS~FOOD#QUALITY~,neutral~positive~,0~62~,10~69~
Kir offert avec une mise en appetit avec des rillettes et du saucisson.,NULL~,SERVICE#GENERAL~,positive~,0~,0~
"Peu de choix à la carte, mais c'est aussi comme ça qu'on a plus de chance de faire des bons plats!",carte~plats~,FOOD#STYLE_OPTIONS~FOOD#QUALITY~,neutral~positive~,18~92~,23~97~
Et c'est reussi !,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
C'est ma cantine j'adore !,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Continuez comme ça je vous encourage chaudement !,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"Un local sympathique, un personnel très jeune, agréable, au bar comme au restaurant.",local~personnel~,AMBIENCE#GENERAL~SERVICE#GENERAL~,positive~positive~,3~25~,8~34~
"Le rapport qualité-prix reste tendu, un peu cher pour les repas, même si l'espace est intéressant, entre les arbres.",NULL~repas~espace~NULL~repas~,RESTAURANT#PRICES~FOOD#PRICES~AMBIENCE#GENERAL~RESTAURANT#GENERAL~FOOD#QUALITY~,negative~negative~positive~negative~neutral~,0~58~75~0~58~,0~63~81~0~63~
L'intérêt serait d'y découvrir de jeunes artistes qui s'y produisent régulièrement.,NULL~,RESTAURANT#MISCELLANEOUS~,positive~,0~,0~
"Malheureusement, ils ne sont guère respectés: mauvaise acoustique, public bruyant.",NULL~,AMBIENCE#GENERAL~,negative~,0~,82~
Il faudrait inviter les gérants à permettre un son écoutable.,NULL~,AMBIENCE#GENERAL~,negative~,0~,0~
"Le concept avait l'air sympa, mais de qui se moque t'on?",NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
Les quantités sont microscopiques et les prix stratosphériques!,quantités~NULL~,FOOD#STYLE_OPTIONS~RESTAURANT#PRICES~,negative~negative~,4~0~,13~0~
"Compter environ 20€ pour un oeuf cocotte (même pas cuit correctement), un plat comprenant environ 50g de poulet et 3 haricots verts et deux rondelles de pomme de terre et une salade de fruit...",oeuf cocotte~oeuf cocotte~plat~plat~,FOOD#PRICES~FOOD#QUALITY~FOOD#STYLE_OPTIONS~FOOD#PRICES~,negative~negative~negative~negative~,28~28~74~74~,40~40~78~78~
Ambiance du lieu extrêmement bruyante.,Ambiance~,AMBIENCE#GENERAL~,negative~,0~,8~
"Bref, à fuir, sauf si vraiment vous n'avez pas faim...",NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
Cuisine bonne mais au final l'addition est salée,Cuisine~NULL~,FOOD#QUALITY~RESTAURANT#PRICES~,positive~negative~,0~0~,7~0~
"Plats bien exécutés, les sauces sont également bonnes",Plats~sauces~,FOOD#QUALITY~FOOD#QUALITY~,positive~positive~,0~25~,5~31~
Parpadelle aux écrevisses et palourdes très bon mais légèrement trop gras,Parpadelle aux écrevisses~palourdes~,FOOD#QUALITY~FOOD#QUALITY~,positive~positive~,0~29~,25~38~
Le veau était goûtu,veau~,FOOD#QUALITY~,positive~,3~,7~
La tarte tatin divine,tarte tatin~,FOOD#QUALITY~,positive~,3~,14~
Accueil très sympa dans ce petit restaurant .,Accueil~,SERVICE#GENERAL~,positive~,0~,7~
"Le service est très attentionné ,la salle est petite mais très agréable",service~salle~,SERVICE#GENERAL~AMBIENCE#GENERAL~,positive~positive~,3~36~,10~41~
Au niveau de la cuisine c est correct mais ce n est pas exceptionnel !,cuisine~,FOOD#QUALITY~,neutral~,16~,23~
( je suis une fan de la cuisine Italienne et je vais régulièrement en Italie donc je suis assez difficile !),,,,,
Par contre Le fondant au chocolat est très bon,fondant au chocolat~,FOOD#QUALITY~,positive~,14~,33~
"Des plats correctement servis, un pavé de turbot excellent et des prix corrects pour le quartier.",NULL~pavé de turbot~NULL~,SERVICE#GENERAL~FOOD#QUALITY~RESTAURANT#PRICES~,positive~positive~positive~,0~34~0~,0~48~0~
"Et pour enrober le tout, un service avec le sourire du début à la fin :) !",service~,SERVICE#GENERAL~,positive~,28~,35~
Je reviens toujours en ce lieu avec un vrai plaisir !,lieu~,RESTAURANT#GENERAL~,positive~,26~,30~
Restaurant désormais à éviter.,Restaurant~,RESTAURANT#GENERAL~,negative~,0~,10~
Mauvais rapport qualité prix.,NULL~NULL~,RESTAURANT#PRICES~RESTAURANT#GENERAL~,negative~negative~,0~0~,0~0~
L'entrecôte qui dans le menu était censée être 300 g c'était une portion du gendre cantine de l'école.,entrecôte~,FOOD#STYLE_OPTIONS~,negative~,2~,11~
Et en générale les portions étaient ridicules pour leur prix.,portions~portions~,FOOD#STYLE_OPTIONS~FOOD#PRICES~,negative~negative~,19~19~,27~27~
Les pommes sautés étaient des simples frites.,pommes sautés~,FOOD#QUALITY~,negative~,4~,17~
"Dommage, car le décor demeure impressionnant.",décor~,AMBIENCE#GENERAL~,positive~,16~,21~
"Un excellent restau, le magret au miel est divin, le soufflé parfait, le personnel très agréable, le service rapide, l'ambiance et la déco géniales, un bon moment en famille !",restau~magret au miel~soufflé~personnel~service~ambiance~NULL~déco~,RESTAURANT#GENERAL~FOOD#QUALITY~FOOD#QUALITY~SERVICE#GENERAL~SERVICE#GENERAL~AMBIENCE#GENERAL~RESTAURANT#GENERAL~AMBIENCE#GENERAL~,positive~positive~positive~positive~positive~positive~positive~positive~,13~24~53~73~101~119~0~134~,19~38~60~82~108~127~0~138~
"Pas a la portée de toutes les bourses, sans pour autant être très cher.",NULL~,RESTAURANT#PRICES~,neutral~,0~,0~
Si le plat fut correct (saint jacques - risotto)...il ne fallait pas avoir trop faim...seulement trois saint jacques le tout à peine chaud.,saint jacques - risotto~plat~saint jacques - risotto~,FOOD#QUALITY~FOOD#QUALITY~FOOD#STYLE_OPTIONS~,neutral~neutral~negative~,24~6~24~,47~10~47~
"Pour les autres plat, aucun légume vert n'est proposé en accompagnement il faut se contenter de frites, purée de pommes de terre risotto ou les légumes du pot au feu....Le service inexistant, à la question qu'y a-t-il dans le café gourmand la réponse fut ça dépend...",plat~service~,FOOD#STYLE_OPTIONS~SERVICE#GENERAL~,negative~negative~,16~172~,20~179~
Une serveuse qui s’ébouriffe les cheveux derrière le bar...Et la petite touche qui va bien nous sommes ressortis imprégnés d'une odeur de friture...,serveuse~NULL~,SERVICE#GENERAL~RESTAURANT#MISCELLANEOUS~,negative~negative~,4~0~,12~0~
Bref inutile de faire un détour pour se restaurer dans ce bistrot,bistrot~,RESTAURANT#GENERAL~,negative~,58~,65~
"Toujours très rempli le midi, je n'ai eu l'occasion d'y aller que le soir.",NULL~,RESTAURANT#MISCELLANEOUS~,neutral~,0~,0~
"Et à chaque fois, pas de déception : carte variée, produits frais et de qualité, plats savoureux, portions copieuses et service très sympathique.",NULL~carte~produits~plats~portions~service~,RESTAURANT#GENERAL~FOOD#STYLE_OPTIONS~FOOD#QUALITY~FOOD#QUALITY~FOOD#STYLE_OPTIONS~SERVICE#GENERAL~,positive~positive~positive~positive~positive~positive~,0~37~51~81~98~120~,0~42~59~86~106~127~
Les prix restent corrects également.,NULL~,RESTAURANT#PRICES~,neutral~,0~,0~
A conseiller donc!,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Cela fait trois fois maintenant que je vais dîner à ce restaurant et trois fois que je me régale toujours autant.,restaurant~,RESTAURANT#GENERAL~,positive~,55~,65~
Les plats sont goûteux et dans de bonnes quantités.,plats~plats~,FOOD#QUALITY~FOOD#STYLE_OPTIONS~,positive~positive~,4~4~,9~9~
"Il y en a pour toutes les envies (viandes, poissons).",NULL~,FOOD#STYLE_OPTIONS~,positive~,0~,0~
"Je conseille fortement la cassolette de moules ou le boudin (s'il revient à la carte), mais dans l'ensemble, tout est bon.",cassolette de moules~boudin~NULL~,FOOD#QUALITY~FOOD#QUALITY~FOOD#QUALITY~,positive~positive~positive~,26~53~0~,46~59~0~
"L'assiette de fromage, s'il vous reste un peu de place, est généreuse et excellente.",assiette de fromage~assiette de fromage~,FOOD#QUALITY~FOOD#STYLE_OPTIONS~,positive~positive~,2~2~,21~21~
On aura compris donc un petit coup de coeur : allez y entre amis ou entre amoureux vous ne serez jamais déçus !,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Nous sommes venus diner en famille dans ce restaurant fin Novembre 2014.,,,,,
Nous avons passé un bon moment.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"Petit hic: l'assiette de charcuterie proposée à l'apéritif pour deux personnes n'était vraiment pas copieuse, même pour deux personnes.",assiette de charcuterie~,FOOD#STYLE_OPTIONS~,negative~,13~,36~
"Mais pour le reste, cuisine variée, bonne carte de vins, nous reviendrons!",carte de vins~cuisine~NULL~,DRINKS#STYLE_OPTIONS~FOOD#STYLE_OPTIONS~RESTAURANT#GENERAL~,positive~positive~positive~,42~20~0~,55~27~0~
Service tres long et glacial.,Service~,SERVICE#GENERAL~,negative~,0~,7~
Nourriture surgelée et mal décongelée.,Nourriture~,FOOD#QUALITY~,negative~,0~,10~
"Pour le même prix, vous trouvez un bon nombre d'adresses dans cette meme rue!",,,,,
Dîner entre amis et expérience affreuse.,NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
Service d'une lenteur incroyable.,Service~,SERVICE#GENERAL~,negative~,0~,7~
Un menu unique imposé pour la table de dix (!!!).,menu~,FOOD#STYLE_OPTIONS~,negative~,3~,7~
Choix terrible.,Choix~,FOOD#STYLE_OPTIONS~,negative~,0~,5~
Présentation des plats médiocre.,plats~,FOOD#STYLE_OPTIONS~,negative~,17~,22~
